,EGFR,Hypoxia,JAK.STAT,MAPK,NFkB,PI3K,TGFb,TNFa,Trail,VEGF,p53
gamma-secretase,433.0,369.0,72.0,869.0,142.0,801.0,177.0,729.0,529.0,733.0,914.0
Ephrins,812.0,29.0,587.0,582.0,8.0,936.0,104.0,999.0,112.0,411.0,262.0
BCR-ABL,494.0,128.0,200.0,10.0,4.0,947.0,10.0,1000.0,683.0,88.0,694.0
CDK1,517.0,26.0,633.0,997.0,439.0,184.0,958.0,109.0,135.0,637.0,974.0
CDK2,995.0,570.0,36.0,120.0,984.0,184.0,143.0,0.0,288.0,922.0,758.0
CDK5,987.0,957.0,355.0,147.0,268.0,520.0,129.0,37.0,61.0,981.0,315.0
CDK7,537.0,493.0,739.0,969.0,978.0,151.0,992.0,0.0,207.0,830.0,379.0
CDK9,174.0,148.0,708.0,996.0,422.0,161.0,800.0,924.0,629.0,184.0,320.0
PKC,19.0,580.0,497.0,423.0,483.0,816.0,46.0,969.0,617.0,110.0,535.0
CDK4,975.0,706.0,485.0,11.0,572.0,491.0,0.0,209.0,306.0,254.0,542.0
LCK,612.0,54.0,373.0,218.0,8.0,989.0,19.0,1000.0,371.0,354.0,419.0
FYN,1000.0,92.0,337.0,3.0,111.0,873.0,7.0,520.0,616.0,76.0,659.0
BMX,72.0,72.0,895.0,1000.0,1000.0,710.0,453.0,22.0,10.0,20.0,610.0
PLK1,975.0,310.0,117.0,148.0,937.0,442.0,70.0,12.0,554.0,237.0,786.0
PLK2,788.0,302.0,80.0,438.0,955.0,63.0,760.0,675.0,74.0,717.0,263.0
PLK3,985.0,710.0,112.0,19.0,938.0,309.0,197.0,3.0,959.0,117.0,549.0
IGF1R,128.0,813.0,887.0,221.0,931.0,6.0,938.0,158.0,933.0,562.0,288.0
IR,100.0,31.0,377.0,768.0,673.0,486.0,783.0,972.0,534.0,426.0,715.0
ITK,739.0,228.0,458.0,503.0,971.0,44.0,43.0,233.0,432.0,326.0,648.0
RSK2,936.0,511.0,340.0,295.0,153.0,630.0,0.0,675.0,238.0,253.0,714.0
Dihydrofolate reductase (DHFR),847.0,4.0,105.0,296.0,4.0,724.0,704.0,1000.0,178.0,297.0,134.0
MTOR,883.0,124.0,379.0,764.0,105.0,706.0,78.0,792.0,75.0,751.0,612.0
AKT1,996.0,851.0,252.0,91.0,853.0,324.0,26.0,0.0,624.0,989.0,937.0
AKT2,993.0,762.0,229.0,132.0,884.0,278.0,44.0,0.0,501.0,962.0,940.0
AKT3,204.0,441.0,31.0,877.0,939.0,431.0,890.0,435.0,638.0,634.0,225.0
HDAC1,765.0,975.0,8.0,679.0,87.0,431.0,6.0,674.0,156.0,833.0,875.0
HDAC3,757.0,70.0,206.0,584.0,745.0,206.0,844.0,652.0,200.0,568.0,673.0
IKK,19.0,328.0,947.0,936.0,99.0,679.0,621.0,967.0,671.0,72.0,761.0
PI3Kbeta,845.0,749.0,943.0,928.0,784.0,127.0,804.0,0.0,368.0,1000.0,809.0
ERK5,147.0,163.0,834.0,955.0,80.0,159.0,589.0,1000.0,325.0,297.0,218.0
BET,465.0,890.0,59.0,744.0,545.0,320.0,339.0,221.0,403.0,999.0,671.0
EIF2A,953.0,293.0,58.0,153.0,979.0,175.0,436.0,167.0,79.0,821.0,460.0
ERBB2,3.0,880.0,827.0,1000.0,988.0,803.0,349.0,2.0,644.0,448.0,684.0
ROCK1,25.0,424.0,169.0,461.0,987.0,833.0,156.0,497.0,815.0,882.0,326.0
ROCK2,433.0,873.0,165.0,383.0,1000.0,307.0,176.0,0.0,937.0,906.0,602.0
Anthracycline,1000.0,672.0,12.0,0.0,432.0,365.0,521.0,700.0,237.0,513.0,28.0
TOP2,1000.0,643.0,4.0,0.0,829.0,350.0,761.0,285.0,565.0,666.0,39.0
Pyrimidine antimetabolite,867.0,154.0,114.0,27.0,266.0,549.0,995.0,991.0,310.0,558.0,24.0
DNA crosslinker,1000.0,546.0,64.0,0.0,353.0,347.0,822.0,886.0,296.0,430.0,19.0
Microtubule destabiliser,994.0,417.0,629.0,50.0,974.0,250.0,317.0,0.0,243.0,45.0,651.0
SHP-1 (PTPN6),378.0,229.0,524.0,854.0,0.0,828.0,282.0,993.0,657.0,251.0,810.0
SHP-2 (PTPN11),256.0,234.0,522.0,895.0,1.0,872.0,223.0,997.0,693.0,214.0,854.0
AR,235.0,255.0,616.0,856.0,5.0,680.0,235.0,998.0,642.0,49.0,850.0
ARFGAP1,57.0,313.0,477.0,707.0,532.0,844.0,938.0,947.0,797.0,617.0,30.0
ATM,334.0,514.0,828.0,920.0,44.0,420.0,100.0,226.0,533.0,876.0,997.0
PPK,283.0,624.0,493.0,452.0,1000.0,87.0,951.0,88.0,284.0,522.0,165.0
FLT1,416.0,600.0,566.0,297.0,971.0,224.0,155.0,371.0,98.0,731.0,216.0
c-FGR,387.0,667.0,489.0,397.0,997.0,101.0,920.0,148.0,274.0,471.0,197.0
GSK3A,549.0,810.0,83.0,143.0,46.0,673.0,3.0,995.0,199.0,563.0,495.0
GSK3B,603.0,798.0,81.0,92.0,20.0,728.0,14.0,1000.0,260.0,375.0,469.0
PDGFRA,181.0,577.0,303.0,249.0,0.0,994.0,75.0,998.0,940.0,727.0,402.0
VEGFR2,0.0,231.0,711.0,739.0,985.0,656.0,898.0,933.0,595.0,85.0,132.0
FGFR1,16.0,184.0,606.0,253.0,665.0,593.0,975.0,998.0,835.0,152.0,288.0
TIE2,187.0,189.0,657.0,214.0,944.0,478.0,615.0,793.0,533.0,274.0,140.0
JNK2,564.0,464.0,510.0,868.0,5.0,233.0,101.0,998.0,495.0,186.0,510.0
JNK3,530.0,400.0,800.0,972.0,822.0,93.0,999.0,1.0,617.0,820.0,698.0
FAK,686.0,542.0,212.0,144.0,1000.0,35.0,585.0,0.0,190.0,174.0,631.0
FAK2,763.0,477.0,174.0,67.0,1000.0,23.0,595.0,10.0,165.0,195.0,488.0
BRD2,454.0,704.0,66.0,452.0,187.0,710.0,944.0,813.0,545.0,971.0,181.0
BRD3,400.0,744.0,54.0,488.0,223.0,621.0,945.0,869.0,448.0,976.0,138.0
BRD4,40.0,885.0,385.0,982.0,977.0,655.0,944.0,0.0,869.0,966.0,733.0
BRDT,829.0,276.0,3.0,3.0,969.0,453.0,141.0,921.0,398.0,483.0,278.0
HDAC2,479.0,826.0,123.0,126.0,973.0,126.0,765.0,312.0,351.0,572.0,367.0
HIF-PH,472.0,791.0,177.0,667.0,838.0,167.0,874.0,65.0,637.0,994.0,466.0
Farnesyl-transferase (FNTA),989.0,658.0,47.0,31.0,7.0,350.0,855.0,973.0,924.0,883.0,73.0
PDK1 (PDPK1),823.0,889.0,215.0,263.0,1000.0,157.0,292.0,0.0,422.0,903.0,423.0
not defined,13.0,740.0,287.0,135.0,351.0,884.0,63.0,997.0,748.0,481.0,216.0
XIAP,1000.0,397.0,71.0,0.0,5.0,369.0,167.0,997.0,492.0,73.0,69.0
PPARgamma,201.0,352.0,680.0,945.0,19.0,158.0,625.0,1000.0,278.0,40.0,529.0
PPARdelta,262.0,291.0,694.0,913.0,13.0,166.0,710.0,998.0,356.0,48.0,499.0
Procaspase-3,1000.0,794.0,12.0,0.0,14.0,88.0,35.0,983.0,221.0,196.0,182.0
Procaspase-7,1000.0,812.0,12.0,0.0,18.0,110.0,24.0,976.0,251.0,150.0,161.0
PAK1,1000.0,711.0,145.0,27.0,2.0,493.0,54.0,899.0,113.0,302.0,182.0
SGK2,32.0,341.0,364.0,758.0,1000.0,241.0,759.0,770.0,168.0,289.0,180.0
SGK3,60.0,330.0,278.0,636.0,999.0,210.0,761.0,816.0,183.0,328.0,105.0
SYK,389.0,430.0,784.0,951.0,759.0,41.0,877.0,795.0,24.0,586.0,76.0
Antimetabolite (DNA & RNA),237.0,175.0,784.0,871.0,871.0,273.0,998.0,734.0,48.0,715.0,43.0
SERCA,711.0,793.0,138.0,58.0,943.0,541.0,0.0,521.0,206.0,120.0,469.0
BCL2,88.0,964.0,281.0,148.0,589.0,594.0,686.0,394.0,634.0,906.0,536.0
BCL-XL,126.0,969.0,307.0,145.0,605.0,488.0,687.0,406.0,598.0,876.0,521.0
BCL-W,521.0,998.0,34.0,7.0,891.0,291.0,233.0,101.0,790.0,791.0,460.0
MCL1,999.0,85.0,705.0,557.0,14.0,404.0,7.0,989.0,29.0,50.0,313.0
Retinioic X receptor (RXR) agonist,0.0,325.0,680.0,991.0,1000.0,284.0,1000.0,87.0,741.0,726.0,416.0
dsDNA break induction,1000.0,821.0,71.0,0.0,21.0,243.0,834.0,922.0,478.0,844.0,10.0
BTK,891.0,887.0,49.0,709.0,264.0,721.0,162.0,87.0,255.0,992.0,561.0
HSP90,610.0,454.0,983.0,760.0,36.0,283.0,911.0,503.0,383.0,91.0,627.0
Biguanide agent,42.0,330.0,967.0,1000.0,182.0,200.0,927.0,815.0,176.0,922.0,222.0
PDGFRB,20.0,136.0,867.0,820.0,237.0,810.0,285.0,1000.0,282.0,99.0,465.0
IKK1,993.0,577.0,78.0,2.0,987.0,139.0,0.0,8.0,788.0,159.0,883.0
IKK2,105.0,233.0,903.0,993.0,2.0,416.0,944.0,976.0,884.0,568.0,804.0
Amyloid beta20,993.0,675.0,242.0,71.0,41.0,519.0,6.0,466.0,839.0,41.0,915.0
Amyloid beta40,975.0,679.0,154.0,68.0,62.0,583.0,10.0,681.0,816.0,27.0,859.0
JAK1,362.0,147.0,447.0,883.0,0.0,504.0,160.0,1000.0,512.0,24.0,768.0
JAK2,28.0,282.0,425.0,980.0,216.0,473.0,524.0,998.0,167.0,363.0,791.0
JNK1,214.0,787.0,487.0,903.0,1000.0,89.0,545.0,15.0,24.0,233.0,78.0
KSP,1000.0,567.0,56.0,32.0,756.0,562.0,63.0,1.0,314.0,529.0,775.0
CDK6,987.0,946.0,488.0,3.0,997.0,469.0,194.0,0.0,867.0,696.0,754.0
p38alpha,974.0,288.0,273.0,220.0,0.0,375.0,0.0,1000.0,534.0,188.0,876.0
p38beta,940.0,279.0,394.0,428.0,0.0,357.0,0.0,1000.0,521.0,203.0,912.0
PI3K (class 1),893.0,805.0,894.0,519.0,683.0,154.0,598.0,0.0,782.0,995.0,774.0
PI3Kgamma,983.0,763.0,458.0,56.0,671.0,239.0,986.0,2.0,978.0,828.0,525.0
PKCB,997.0,658.0,32.0,4.0,689.0,331.0,0.0,216.0,377.0,336.0,860.0
RSK,1000.0,196.0,424.0,12.0,107.0,465.0,86.0,253.0,875.0,2.0,957.0
PI3Kdelta,990.0,649.0,528.0,475.0,243.0,363.0,810.0,1.0,753.0,996.0,791.0
G9a and GLP methyltransferases,907.0,890.0,724.0,639.0,866.0,236.0,19.0,0.0,859.0,398.0,835.0
FLT4,625.0,617.0,657.0,548.0,318.0,717.0,14.0,309.0,337.0,829.0,737.0
AXL,547.0,386.0,685.0,415.0,383.0,692.0,24.0,656.0,308.0,789.0,537.0
NTRK2,990.0,853.0,685.0,36.0,847.0,364.0,137.0,0.0,838.0,473.0,788.0
IRAK1,980.0,933.0,584.0,406.0,959.0,52.0,550.0,0.0,678.0,549.0,791.0
LTK,867.0,982.0,64.0,17.0,38.0,806.0,9.0,898.0,655.0,677.0,333.0
Autophagy inducer,163.0,55.0,609.0,994.0,185.0,276.0,179.0,999.0,395.0,12.0,783.0
TAK1,0.0,198.0,930.0,969.0,999.0,791.0,996.0,210.0,702.0,262.0,208.0
MAP4K2,260.0,121.0,562.0,418.0,7.0,911.0,31.0,1000.0,361.0,414.0,368.0
TAK,21.0,74.0,753.0,740.0,98.0,945.0,289.0,1000.0,513.0,292.0,343.0
ERK2,34.0,373.0,867.0,299.0,666.0,815.0,963.0,592.0,983.0,26.0,438.0
ERK1,244.0,606.0,739.0,746.0,158.0,215.0,14.0,993.0,23.0,711.0,233.0
HDAC6,60.0,979.0,831.0,974.0,153.0,702.0,946.0,43.0,871.0,773.0,529.0
HDAC8,149.0,684.0,959.0,804.0,997.0,208.0,990.0,0.0,810.0,887.0,410.0
Endothelin-1 receptor (EDNRA),753.0,193.0,525.0,120.0,0.0,788.0,72.0,1000.0,836.0,97.0,753.0
BIRC5,892.0,641.0,827.0,948.0,991.0,354.0,61.0,0.0,163.0,640.0,842.0
MDM4,781.0,976.0,690.0,853.0,428.0,690.0,402.0,0.0,637.0,929.0,897.0
HDAC,2.0,64.0,835.0,1000.0,994.0,386.0,1000.0,210.0,539.0,399.0,400.0
RAR,1.0,76.0,799.0,1000.0,994.0,410.0,1000.0,281.0,520.0,419.0,375.0
HDAC1-10,671.0,980.0,159.0,654.0,992.0,445.0,42.0,0.0,472.0,852.0,707.0
VEGFR1,2.0,612.0,774.0,908.0,739.0,885.0,82.0,896.0,501.0,233.0,642.0
VEGFR3,1.0,510.0,821.0,952.0,785.0,886.0,162.0,882.0,514.0,220.0,668.0
MEK5,180.0,51.0,983.0,812.0,144.0,327.0,734.0,1000.0,547.0,4.0,189.0
MTORC2,105.0,697.0,909.0,720.0,430.0,312.0,925.0,456.0,332.0,757.0,471.0
Angiopoietin-1 receptor,999.0,894.0,265.0,220.0,393.0,86.0,116.0,112.0,491.0,244.0,304.0
JAK3,8.0,325.0,939.0,998.0,301.0,204.0,464.0,1000.0,21.0,24.0,342.0
IKKB,44.0,476.0,980.0,1000.0,111.0,466.0,1000.0,114.0,865.0,634.0,742.0
MAP3K8,146.0,358.0,943.0,998.0,37.0,260.0,363.0,800.0,388.0,77.0,853.0
MPS1,858.0,870.0,826.0,145.0,951.0,6.0,647.0,32.0,475.0,237.0,301.0
EPHB4,370.0,153.0,656.0,19.0,155.0,973.0,518.0,963.0,975.0,46.0,245.0
RNA Polymerase 1,998.0,945.0,4.0,1.0,5.0,697.0,174.0,984.0,312.0,945.0,15.0
PI3Kalpha,829.0,602.0,708.0,893.0,252.0,319.0,566.0,28.0,317.0,997.0,636.0
DAPK3,760.0,594.0,738.0,918.0,242.0,369.0,609.0,35.0,355.0,992.0,631.0
CLK4,804.0,608.0,663.0,860.0,269.0,332.0,451.0,49.0,273.0,994.0,556.0
PIM3,883.0,855.0,648.0,659.0,173.0,251.0,731.0,14.0,398.0,998.0,615.0
HIPK2,827.0,596.0,652.0,870.0,213.0,373.0,490.0,49.0,294.0,993.0,605.0
ALK5,819.0,400.0,846.0,841.0,0.0,574.0,29.0,1000.0,569.0,121.0,459.0
TNKS1,3.0,221.0,930.0,935.0,988.0,321.0,575.0,854.0,184.0,128.0,310.0
TNKS2,1.0,341.0,937.0,926.0,982.0,282.0,664.0,787.0,235.0,181.0,271.0
ROCK,36.0,758.0,740.0,900.0,1000.0,184.0,969.0,0.0,971.0,696.0,337.0
PYKFYVE,976.0,913.0,688.0,802.0,13.0,134.0,282.0,77.0,685.0,894.0,502.0
DDR1,362.0,663.0,193.0,162.0,33.0,986.0,27.0,992.0,412.0,780.0,311.0
RIPK1,1000.0,937.0,50.0,28.0,28.0,569.0,0.0,253.0,458.0,692.0,732.0
CAMK2,985.0,937.0,32.0,51.0,21.0,367.0,2.0,975.0,86.0,352.0,568.0
LXR,15.0,851.0,381.0,998.0,961.0,750.0,190.0,14.0,272.0,981.0,776.0
FXR,9.0,865.0,360.0,999.0,989.0,718.0,169.0,6.0,250.0,984.0,767.0
SIRT1,37.0,176.0,897.0,988.0,205.0,448.0,848.0,962.0,635.0,57.0,589.0
AMPK agonist,4.0,623.0,935.0,633.0,941.0,517.0,982.0,295.0,789.0,899.0,284.0
TOP1,999.0,603.0,172.0,0.0,329.0,653.0,80.0,651.0,75.0,121.0,169.0
Antimetabolite,993.0,407.0,313.0,1.0,133.0,740.0,27.0,882.0,239.0,462.0,348.0
Retinoic acid,0.0,122.0,920.0,998.0,989.0,502.0,1000.0,205.0,355.0,678.0,517.0
HDAC inhibitor Class I,41.0,912.0,923.0,656.0,576.0,521.0,338.0,98.0,598.0,429.0,918.0
IIa,52.0,859.0,941.0,722.0,275.0,525.0,212.0,346.0,468.0,403.0,920.0
IIb,37.0,911.0,939.0,717.0,450.0,507.0,206.0,139.0,514.0,433.0,904.0
IV,40.0,889.0,918.0,665.0,511.0,468.0,151.0,200.0,487.0,404.0,893.0
MEK1,10.0,428.0,649.0,265.0,990.0,920.0,998.0,13.0,979.0,222.0,577.0
MEK2,3.0,390.0,687.0,357.0,997.0,923.0,1000.0,26.0,982.0,168.0,564.0
PARP1,857.0,839.0,258.0,18.0,539.0,755.0,217.0,720.0,92.0,681.0,51.0
PARP2,915.0,842.0,252.0,24.0,667.0,707.0,245.0,411.0,126.0,881.0,68.0
TEC,829.0,912.0,751.0,500.0,875.0,59.0,940.0,0.0,644.0,842.0,820.0
CRBN,529.0,637.0,967.0,446.0,138.0,154.0,783.0,454.0,484.0,273.0,717.0
CHEK1,39.0,95.0,991.0,908.0,879.0,507.0,915.0,308.0,168.0,139.0,739.0
CHEK2,1.0,119.0,984.0,969.0,1000.0,524.0,970.0,40.0,216.0,157.0,531.0
NTRK1,7.0,137.0,945.0,932.0,668.0,431.0,991.0,858.0,518.0,133.0,767.0
NTRK3,788.0,417.0,554.0,8.0,182.0,942.0,11.0,594.0,730.0,484.0,531.0
p38,254.0,161.0,983.0,390.0,0.0,822.0,941.0,993.0,842.0,368.0,709.0
TBK1,0.0,554.0,994.0,1000.0,778.0,539.0,977.0,123.0,722.0,556.0,819.0
DNAPK,141.0,764.0,995.0,985.0,215.0,534.0,734.0,3.0,483.0,887.0,979.0
PIM1,498.0,880.0,372.0,70.0,391.0,365.0,799.0,593.0,713.0,556.0,362.0
JNK,575.0,175.0,690.0,714.0,17.0,391.0,310.0,991.0,500.0,55.0,788.0
WEE1,994.0,435.0,321.0,74.0,0.0,487.0,98.0,995.0,446.0,499.0,811.0
MDM2,550.0,711.0,816.0,507.0,673.0,449.0,978.0,260.0,59.0,941.0,33.0
FGFR3,190.0,499.0,497.0,421.0,7.0,886.0,276.0,993.0,759.0,601.0,940.0
PI3K (Class 1),939.0,335.0,726.0,25.0,237.0,549.0,9.0,741.0,542.0,2.0,667.0
PPM1D,11.0,208.0,856.0,886.0,84.0,703.0,974.0,964.0,933.0,148.0,579.0
RAC1,45.0,454.0,956.0,983.0,154.0,662.0,275.0,860.0,367.0,114.0,654.0
RAC2,45.0,478.0,935.0,994.0,327.0,661.0,107.0,709.0,278.0,251.0,718.0
RAC3,29.0,429.0,952.0,997.0,139.0,572.0,233.0,809.0,294.0,168.0,791.0
S6K1,20.0,78.0,574.0,963.0,123.0,629.0,90.0,1000.0,266.0,52.0,500.0
LOK,69.0,380.0,706.0,818.0,982.0,314.0,523.0,281.0,254.0,361.0,484.0
TRCB,61.0,474.0,704.0,753.0,988.0,222.0,632.0,219.0,242.0,469.0,403.0
ABL(T315I),38.0,470.0,704.0,820.0,982.0,141.0,807.0,313.0,214.0,646.0,282.0
ADCK4,5.0,913.0,789.0,902.0,1000.0,41.0,992.0,0.0,618.0,911.0,391.0
BRSK2,510.0,810.0,393.0,772.0,667.0,418.0,700.0,25.0,841.0,546.0,757.0
MARK4,435.0,830.0,364.0,736.0,473.0,609.0,443.0,91.0,767.0,480.0,876.0
PRKCD,602.0,873.0,320.0,615.0,798.0,469.0,440.0,17.0,777.0,477.0,774.0
SPRK1,769.0,761.0,440.0,621.0,673.0,449.0,306.0,18.0,705.0,445.0,813.0
MAPK7,355.0,862.0,689.0,995.0,939.0,162.0,883.0,0.0,368.0,942.0,802.0
ATR,373.0,897.0,558.0,727.0,995.0,346.0,792.0,2.0,665.0,385.0,379.0
ALK4,726.0,371.0,895.0,499.0,238.0,290.0,684.0,354.0,815.0,135.0,514.0
ESR1,68.0,149.0,834.0,971.0,21.0,654.0,915.0,983.0,785.0,265.0,675.0
EGLN1,669.0,217.0,337.0,640.0,2.0,827.0,32.0,994.0,316.0,18.0,872.0
RNA helicase A,970.0,711.0,363.0,54.0,942.0,513.0,71.0,10.0,693.0,113.0,629.0
Induces reactive oxygen species,405.0,817.0,953.0,924.0,835.0,348.0,520.0,5.0,250.0,329.0,819.0
NAMPT,27.0,596.0,62.0,624.0,908.0,366.0,888.0,952.0,236.0,838.0,113.0
TRAIL receptor agonist,1.0,95.0,825.0,992.0,737.0,905.0,211.0,767.0,637.0,302.0,936.0
L3MBTL3,158.0,310.0,393.0,576.0,16.0,819.0,28.0,999.0,538.0,54.0,788.0
DOT1L,253.0,493.0,662.0,887.0,48.0,738.0,55.0,960.0,258.0,94.0,789.0
DNA alkylating agent,834.0,451.0,853.0,909.0,1.0,334.0,973.0,701.0,683.0,480.0,420.0
NAE,16.0,613.0,308.0,387.0,1000.0,517.0,946.0,30.0,728.0,77.0,205.0
