,EGFR,Hypoxia,JAK.STAT,MAPK,NFkB,PI3K,TGFb,TNFa,Trail,VEGF,p53
KIF11,24.0,826.0,600.0,554.0,578.0,276.0,654.0,183.0,115.0,779.0,906.0
gamma-secretase,155.0,966.0,698.0,548.0,598.0,48.0,596.0,356.0,445.0,396.0,506.0
Ephrins,138.0,887.0,763.0,860.0,0.0,148.0,259.0,932.0,10.0,761.0,648.0
BCR-ABL,149.0,482.0,996.0,994.0,128.0,634.0,270.0,59.0,593.0,78.0,993.0
CDK1,204.0,848.0,813.0,877.0,78.0,533.0,508.0,627.0,786.0,14.0,979.0
CDK2,868.0,116.0,633.0,586.0,811.0,438.0,570.0,682.0,198.0,7.0,702.0
CDK5,992.0,64.0,311.0,67.0,976.0,22.0,409.0,655.0,119.0,71.0,132.0
CDK7,957.0,129.0,449.0,290.0,127.0,492.0,240.0,890.0,269.0,883.0,17.0
CDK9,843.0,556.0,773.0,39.0,684.0,775.0,439.0,16.0,360.0,981.0,19.0
PKC,0.0,966.0,584.0,920.0,671.0,175.0,573.0,109.0,393.0,843.0,996.0
CDK4,761.0,224.0,439.0,902.0,579.0,190.0,23.0,715.0,92.0,124.0,857.0
LCK,656.0,533.0,493.0,941.0,21.0,107.0,185.0,735.0,5.0,496.0,665.0
FYN,275.0,916.0,928.0,825.0,5.0,197.0,408.0,95.0,3.0,577.0,940.0
BMX,574.0,930.0,994.0,571.0,92.0,401.0,204.0,48.0,58.0,55.0,897.0
PLK1,145.0,901.0,502.0,184.0,918.0,92.0,486.0,141.0,113.0,610.0,878.0
PLK2,29.0,861.0,368.0,726.0,103.0,466.0,593.0,935.0,183.0,559.0,876.0
PLK3,922.0,552.0,417.0,8.0,998.0,108.0,379.0,7.0,585.0,985.0,8.0
IGF1R,0.0,410.0,123.0,982.0,247.0,1000.0,393.0,975.0,871.0,256.0,999.0
IR,135.0,575.0,649.0,921.0,841.0,530.0,714.0,376.0,631.0,10.0,982.0
ITK,18.0,724.0,306.0,824.0,952.0,647.0,209.0,498.0,676.0,334.0,946.0
RSK2,222.0,904.0,915.0,673.0,310.0,436.0,132.0,23.0,143.0,499.0,967.0
Dihydrofolate reductase (DHFR),496.0,765.0,982.0,444.0,429.0,759.0,790.0,49.0,605.0,9.0,879.0
MTOR,562.0,915.0,617.0,599.0,505.0,47.0,58.0,324.0,240.0,362.0,630.0
AKT1,180.0,823.0,527.0,938.0,21.0,224.0,108.0,994.0,19.0,179.0,700.0
AKT2,211.0,838.0,571.0,949.0,6.0,185.0,33.0,996.0,9.0,69.0,818.0
AKT3,320.0,685.0,595.0,90.0,706.0,660.0,971.0,40.0,225.0,884.0,250.0
HDAC1,827.0,5.0,301.0,837.0,26.0,499.0,352.0,959.0,43.0,935.0,251.0
HDAC3,200.0,878.0,904.0,226.0,991.0,253.0,929.0,9.0,723.0,35.0,822.0
IKK,499.0,828.0,998.0,924.0,47.0,664.0,526.0,17.0,541.0,12.0,958.0
PI3Kbeta,67.0,690.0,705.0,974.0,2.0,226.0,308.0,995.0,60.0,616.0,536.0
ERK5,93.0,562.0,165.0,671.0,718.0,929.0,673.0,226.0,344.0,960.0,227.0
BET,13.0,177.0,757.0,998.0,665.0,931.0,294.0,108.0,253.0,172.0,988.0
EIF2A,21.0,723.0,802.0,995.0,516.0,259.0,124.0,10.0,778.0,936.0,864.0
ERBB2,698.0,193.0,890.0,892.0,634.0,752.0,246.0,7.0,685.0,357.0,850.0
ROCK1,948.0,241.0,86.0,419.0,994.0,63.0,333.0,648.0,474.0,333.0,50.0
ROCK2,1000.0,78.0,66.0,47.0,999.0,114.0,330.0,482.0,571.0,69.0,3.0
Anthracycline,475.0,782.0,118.0,1.0,951.0,350.0,963.0,390.0,203.0,671.0,231.0
TOP2,249.0,345.0,199.0,59.0,985.0,403.0,972.0,385.0,727.0,419.0,625.0
Pyrimidine antimetabolite,117.0,605.0,340.0,40.0,981.0,496.0,975.0,142.0,661.0,546.0,733.0
DNA crosslinker,355.0,798.0,65.0,15.0,952.0,491.0,983.0,586.0,829.0,510.0,405.0
Microtubule destabiliser,535.0,562.0,468.0,277.0,920.0,377.0,466.0,78.0,187.0,123.0,973.0
SHP-1 (PTPN6),458.0,869.0,995.0,534.0,560.0,417.0,647.0,10.0,713.0,79.0,872.0
SHP-2 (PTPN11),554.0,783.0,996.0,601.0,541.0,527.0,679.0,13.0,694.0,42.0,915.0
AR,387.0,886.0,996.0,865.0,393.0,601.0,309.0,6.0,864.0,19.0,978.0
ARFGAP1,143.0,327.0,382.0,470.0,999.0,145.0,123.0,94.0,746.0,962.0,456.0
ATM,695.0,313.0,897.0,720.0,990.0,171.0,475.0,17.0,377.0,87.0,569.0
PPK,220.0,47.0,239.0,926.0,966.0,615.0,468.0,791.0,932.0,325.0,507.0
FLT1,602.0,54.0,185.0,521.0,755.0,802.0,393.0,946.0,591.0,479.0,121.0
c-FGR,407.0,26.0,187.0,849.0,934.0,575.0,387.0,919.0,853.0,192.0,382.0
GSK3A,192.0,911.0,963.0,771.0,872.0,468.0,253.0,0.0,354.0,159.0,979.0
GSK3B,538.0,823.0,962.0,725.0,748.0,542.0,133.0,5.0,318.0,56.0,989.0
PDGFRA,217.0,154.0,525.0,851.0,672.0,142.0,571.0,570.0,565.0,967.0,165.0
VEGFR2,183.0,434.0,27.0,933.0,54.0,540.0,566.0,947.0,510.0,739.0,744.0
FGFR1,19.0,267.0,91.0,997.0,2.0,690.0,679.0,994.0,394.0,668.0,925.0
TIE2,127.0,438.0,89.0,659.0,12.0,699.0,609.0,970.0,41.0,978.0,239.0
JNK2,9.0,804.0,865.0,943.0,135.0,469.0,864.0,441.0,698.0,632.0,786.0
JNK3,430.0,15.0,20.0,982.0,148.0,598.0,187.0,985.0,837.0,896.0,541.0
FAK,4.0,63.0,813.0,998.0,624.0,879.0,744.0,148.0,727.0,361.0,995.0
FAK2,3.0,122.0,800.0,998.0,804.0,863.0,814.0,42.0,667.0,496.0,992.0
BRD2,340.0,130.0,647.0,919.0,0.0,526.0,638.0,973.0,49.0,923.0,156.0
BRD3,344.0,116.0,758.0,951.0,0.0,561.0,458.0,982.0,53.0,866.0,263.0
BRD4,102.0,296.0,194.0,941.0,762.0,650.0,512.0,396.0,826.0,787.0,519.0
BRDT,9.0,777.0,790.0,983.0,856.0,531.0,902.0,4.0,857.0,253.0,994.0
HDAC2,0.0,822.0,471.0,912.0,918.0,625.0,994.0,12.0,564.0,776.0,816.0
HIF-PH,666.0,2.0,102.0,985.0,478.0,243.0,55.0,1000.0,671.0,395.0,181.0
Farnesyl-transferase (FNTA),0.0,220.0,362.0,990.0,340.0,898.0,964.0,964.0,908.0,386.0,785.0
PDK1 (PDPK1),920.0,571.0,87.0,2.0,1000.0,192.0,553.0,732.0,9.0,466.0,0.0
not defined,787.0,868.0,571.0,3.0,599.0,682.0,147.0,122.0,56.0,953.0,204.0
XIAP,0.0,608.0,383.0,960.0,344.0,583.0,705.0,113.0,855.0,999.0,814.0
PPARgamma,6.0,527.0,384.0,998.0,147.0,526.0,254.0,463.0,950.0,995.0,520.0
PPARdelta,11.0,470.0,372.0,998.0,125.0,445.0,255.0,490.0,900.0,984.0,515.0
Procaspase-3,0.0,772.0,250.0,869.0,300.0,729.0,979.0,42.0,944.0,998.0,595.0
Procaspase-7,0.0,754.0,211.0,923.0,184.0,738.0,969.0,56.0,943.0,1000.0,656.0
PAK1,142.0,749.0,448.0,107.0,302.0,352.0,831.0,601.0,274.0,998.0,26.0
SGK2,47.0,171.0,557.0,835.0,989.0,581.0,399.0,63.0,871.0,830.0,739.0
SGK3,46.0,147.0,496.0,874.0,993.0,614.0,364.0,95.0,885.0,856.0,768.0
SYK,17.0,67.0,47.0,980.0,56.0,669.0,748.0,997.0,630.0,999.0,185.0
Antimetabolite (DNA & RNA),973.0,3.0,213.0,442.0,81.0,931.0,498.0,1000.0,608.0,36.0,257.0
SERCA,17.0,328.0,598.0,998.0,73.0,768.0,64.0,363.0,743.0,964.0,981.0
BCL2,300.0,893.0,853.0,61.0,306.0,395.0,978.0,112.0,184.0,888.0,146.0
BCL-XL,305.0,883.0,791.0,39.0,537.0,382.0,981.0,62.0,231.0,875.0,141.0
BCL-W,235.0,86.0,128.0,443.0,386.0,593.0,946.0,874.0,353.0,996.0,91.0
MCL1,265.0,154.0,159.0,979.0,715.0,585.0,4.0,805.0,748.0,461.0,910.0
Retinioic X receptor (RXR) agonist,2.0,229.0,759.0,1000.0,2.0,973.0,513.0,445.0,393.0,798.0,999.0
dsDNA break induction,917.0,427.0,110.0,7.0,956.0,669.0,949.0,656.0,916.0,390.0,16.0
BTK,999.0,63.0,221.0,9.0,624.0,282.0,301.0,998.0,39.0,124.0,3.0
HSP90,978.0,360.0,800.0,51.0,924.0,254.0,871.0,49.0,921.0,175.0,198.0
Biguanide agent,805.0,83.0,408.0,757.0,6.0,818.0,131.0,988.0,227.0,833.0,147.0
PDGFRB,987.0,262.0,223.0,320.0,33.0,735.0,219.0,983.0,73.0,28.0,570.0
IKK1,810.0,838.0,954.0,801.0,12.0,293.0,143.0,352.0,29.0,38.0,819.0
IKK2,152.0,249.0,554.0,449.0,828.0,751.0,981.0,148.0,907.0,958.0,54.0
Amyloid beta20,235.0,693.0,995.0,928.0,63.0,551.0,545.0,198.0,595.0,71.0,937.0
Amyloid beta40,131.0,772.0,995.0,909.0,24.0,606.0,669.0,158.0,526.0,145.0,903.0
JAK1,148.0,24.0,641.0,999.0,765.0,712.0,651.0,467.0,999.0,329.0,721.0
JAK2,352.0,49.0,523.0,653.0,988.0,526.0,910.0,664.0,966.0,203.0,101.0
JNK1,529.0,99.0,157.0,846.0,946.0,951.0,664.0,82.0,919.0,387.0,651.0
KSP,569.0,614.0,689.0,522.0,804.0,324.0,287.0,12.0,40.0,248.0,943.0
CDK6,989.0,687.0,357.0,5.0,767.0,235.0,692.0,405.0,105.0,125.0,97.0
p38alpha,731.0,743.0,835.0,624.0,193.0,660.0,771.0,405.0,473.0,126.0,194.0
p38beta,776.0,773.0,824.0,612.0,193.0,725.0,614.0,347.0,569.0,75.0,339.0
PI3K (class 1),792.0,622.0,229.0,638.0,11.0,312.0,24.0,994.0,3.0,531.0,242.0
PI3Kgamma,452.0,695.0,653.0,14.0,469.0,716.0,984.0,159.0,170.0,976.0,6.0
PKCB,700.0,943.0,988.0,128.0,180.0,808.0,917.0,2.0,22.0,106.0,732.0
RSK,166.0,844.0,916.0,542.0,398.0,921.0,984.0,102.0,552.0,126.0,621.0
PI3Kdelta,356.0,731.0,755.0,451.0,101.0,397.0,804.0,814.0,16.0,243.0,332.0
G9a and GLP methyltransferases,996.0,257.0,219.0,615.0,23.0,909.0,12.0,1000.0,113.0,43.0,282.0
FLT4,917.0,546.0,356.0,253.0,204.0,917.0,185.0,741.0,319.0,351.0,381.0
AXL,818.0,789.0,383.0,104.0,68.0,720.0,330.0,621.0,74.0,798.0,146.0
NTRK2,999.0,248.0,518.0,120.0,383.0,616.0,14.0,450.0,78.0,16.0,869.0
IRAK1,1000.0,169.0,333.0,19.0,867.0,744.0,438.0,209.0,757.0,133.0,61.0
LTK,45.0,838.0,281.0,647.0,953.0,371.0,979.0,47.0,957.0,956.0,53.0
Autophagy inducer,963.0,9.0,312.0,879.0,831.0,191.0,279.0,890.0,655.0,187.0,53.0
TAK1,847.0,479.0,9.0,82.0,221.0,819.0,650.0,998.0,726.0,846.0,9.0
MAP4K2,533.0,891.0,943.0,706.0,1.0,483.0,252.0,259.0,10.0,691.0,358.0
TAK,766.0,803.0,843.0,525.0,22.0,413.0,346.0,208.0,40.0,899.0,35.0
ERK2,114.0,770.0,801.0,68.0,781.0,956.0,953.0,38.0,808.0,847.0,311.0
ERK1,795.0,774.0,753.0,210.0,857.0,267.0,546.0,134.0,264.0,122.0,296.0
HDAC6,1000.0,18.0,166.0,345.0,20.0,486.0,6.0,998.0,60.0,688.0,13.0
HDAC8,229.0,922.0,446.0,93.0,999.0,382.0,769.0,5.0,898.0,673.0,233.0
Endothelin-1 receptor (EDNRA),326.0,895.0,998.0,722.0,587.0,275.0,692.0,1.0,796.0,196.0,781.0
BIRC5,976.0,49.0,196.0,671.0,2.0,722.0,48.0,1000.0,53.0,524.0,346.0
MDM4,601.0,81.0,14.0,432.0,182.0,336.0,400.0,1000.0,593.0,987.0,17.0
HDAC,207.0,582.0,133.0,843.0,169.0,978.0,88.0,487.0,578.0,869.0,804.0
RAR,247.0,652.0,109.0,753.0,106.0,984.0,94.0,626.0,470.0,907.0,696.0
HDAC1-10,961.0,24.0,176.0,554.0,5.0,544.0,83.0,998.0,33.0,886.0,96.0
VEGFR1,856.0,948.0,825.0,543.0,499.0,504.0,398.0,66.0,776.0,58.0,759.0
VEGFR3,942.0,975.0,883.0,338.0,189.0,365.0,283.0,73.0,540.0,21.0,847.0
MEK5,430.0,799.0,89.0,33.0,773.0,699.0,857.0,416.0,651.0,998.0,5.0
MTORC2,988.0,185.0,157.0,9.0,989.0,315.0,620.0,852.0,729.0,383.0,0.0
Angiopoietin-1 receptor,131.0,802.0,883.0,679.0,847.0,546.0,670.0,0.0,811.0,954.0,171.0
JAK3,412.0,848.0,344.0,59.0,975.0,829.0,939.0,32.0,905.0,743.0,69.0
IKKB,455.0,23.0,247.0,608.0,500.0,978.0,891.0,798.0,692.0,678.0,163.0
MAP3K8,906.0,817.0,604.0,40.0,708.0,777.0,618.0,75.0,718.0,860.0,1.0
MPS1,998.0,10.0,344.0,160.0,733.0,723.0,172.0,989.0,421.0,0.0,641.0
EPHB4,589.0,898.0,729.0,111.0,128.0,450.0,622.0,167.0,81.0,995.0,36.0
RNA Polymerase 1,971.0,37.0,2.0,17.0,295.0,679.0,349.0,999.0,326.0,949.0,11.0
PI3Kalpha,991.0,332.0,374.0,15.0,265.0,79.0,126.0,997.0,2.0,362.0,7.0
DAPK3,985.0,296.0,407.0,27.0,223.0,73.0,156.0,990.0,3.0,453.0,8.0
CLK4,984.0,319.0,380.0,84.0,118.0,78.0,94.0,998.0,1.0,535.0,9.0
PIM3,974.0,532.0,525.0,162.0,12.0,46.0,98.0,976.0,9.0,773.0,24.0
HIPK2,986.0,275.0,355.0,42.0,191.0,87.0,115.0,998.0,4.0,550.0,5.0
ALK5,916.0,891.0,651.0,42.0,56.0,537.0,400.0,171.0,625.0,993.0,17.0
TNKS1,985.0,765.0,900.0,43.0,156.0,388.0,93.0,155.0,229.0,546.0,174.0
TNKS2,993.0,767.0,897.0,83.0,86.0,371.0,31.0,236.0,269.0,394.0,236.0
ROCK,999.0,16.0,444.0,55.0,966.0,175.0,222.0,518.0,86.0,434.0,17.0
PYKFYVE,922.0,804.0,930.0,186.0,47.0,338.0,41.0,208.0,67.0,877.0,80.0
DDR1,991.0,229.0,223.0,1.0,959.0,81.0,663.0,967.0,166.0,403.0,0.0
RIPK1,1000.0,68.0,366.0,5.0,978.0,100.0,232.0,880.0,268.0,66.0,11.0
CAMK2,991.0,153.0,582.0,24.0,995.0,431.0,582.0,576.0,213.0,2.0,559.0
LXR,929.0,485.0,673.0,88.0,1000.0,42.0,370.0,1.0,493.0,552.0,62.0
FXR,858.0,503.0,766.0,199.0,1000.0,62.0,380.0,3.0,506.0,647.0,98.0
SIRT1,978.0,228.0,972.0,672.0,334.0,555.0,494.0,540.0,614.0,1.0,495.0
AMPK agonist,780.0,390.0,686.0,181.0,994.0,301.0,956.0,22.0,975.0,329.0,124.0
TOP1,401.0,755.0,32.0,67.0,935.0,522.0,859.0,719.0,781.0,479.0,526.0
Antimetabolite,691.0,709.0,133.0,55.0,1000.0,363.0,209.0,12.0,750.0,398.0,750.0
Retinoic acid,32.0,934.0,450.0,842.0,19.0,805.0,942.0,344.0,627.0,944.0,690.0
HDAC inhibitor Class I,370.0,603.0,661.0,588.0,152.0,671.0,796.0,757.0,873.0,193.0,615.0
IIa,351.0,409.0,536.0,594.0,309.0,662.0,821.0,608.0,876.0,372.0,379.0
IIb,613.0,582.0,693.0,497.0,300.0,373.0,753.0,578.0,743.0,145.0,533.0
IV,425.0,603.0,480.0,600.0,394.0,634.0,776.0,705.0,862.0,487.0,320.0
MEK1,39.0,907.0,675.0,46.0,602.0,966.0,951.0,683.0,906.0,119.0,672.0
MEK2,6.0,956.0,700.0,85.0,553.0,984.0,964.0,565.0,922.0,328.0,820.0
PARP1,895.0,819.0,319.0,56.0,559.0,564.0,706.0,623.0,917.0,137.0,712.0
PARP2,883.0,920.0,384.0,16.0,495.0,555.0,879.0,486.0,829.0,107.0,529.0
TEC,747.0,581.0,207.0,5.0,998.0,463.0,841.0,137.0,810.0,617.0,277.0
CRBN,253.0,823.0,634.0,972.0,584.0,266.0,69.0,534.0,978.0,30.0,953.0
CHEK1,711.0,835.0,608.0,249.0,725.0,144.0,117.0,219.0,401.0,97.0,949.0
CHEK2,448.0,685.0,595.0,218.0,762.0,257.0,175.0,635.0,156.0,47.0,953.0
NTRK1,116.0,901.0,680.0,9.0,766.0,476.0,982.0,127.0,527.0,970.0,187.0
NTRK3,275.0,684.0,675.0,848.0,170.0,439.0,51.0,582.0,79.0,150.0,984.0
p38,17.0,987.0,919.0,963.0,6.0,685.0,644.0,434.0,983.0,327.0,937.0
TBK1,63.0,230.0,693.0,995.0,428.0,426.0,596.0,494.0,990.0,425.0,694.0
DNAPK,475.0,807.0,983.0,948.0,79.0,17.0,351.0,566.0,287.0,94.0,385.0
PIM1,140.0,791.0,665.0,921.0,128.0,606.0,540.0,46.0,894.0,840.0,857.0
JNK,267.0,612.0,998.0,982.0,234.0,439.0,392.0,26.0,920.0,92.0,930.0
WEE1,873.0,745.0,472.0,312.0,444.0,308.0,430.0,84.0,838.0,612.0,284.0
MDM2,794.0,750.0,88.0,76.0,392.0,119.0,958.0,995.0,924.0,525.0,8.0
FGFR3,559.0,416.0,595.0,898.0,16.0,742.0,446.0,917.0,737.0,43.0,942.0
PI3K (Class 1),75.0,988.0,563.0,570.0,494.0,528.0,662.0,35.0,755.0,675.0,774.0
PPM1D,210.0,446.0,977.0,992.0,195.0,862.0,229.0,47.0,666.0,62.0,987.0
RAC1,414.0,321.0,877.0,977.0,792.0,304.0,361.0,5.0,988.0,356.0,914.0
RAC2,422.0,437.0,899.0,969.0,800.0,325.0,378.0,9.0,981.0,307.0,919.0
RAC3,341.0,347.0,902.0,987.0,677.0,305.0,329.0,4.0,989.0,326.0,947.0
S6K1,210.0,339.0,953.0,993.0,422.0,769.0,513.0,6.0,979.0,163.0,996.0
LOK,966.0,34.0,34.0,412.0,982.0,639.0,198.0,928.0,863.0,11.0,722.0
TRCB,968.0,25.0,40.0,411.0,981.0,636.0,214.0,956.0,867.0,10.0,712.0
ABL(T315I),948.0,34.0,47.0,565.0,966.0,713.0,202.0,953.0,830.0,9.0,768.0
ADCK4,999.0,12.0,174.0,111.0,979.0,314.0,379.0,984.0,595.0,1.0,368.0
BRSK2,733.0,394.0,228.0,741.0,922.0,730.0,299.0,305.0,897.0,25.0,814.0
MARK4,752.0,219.0,127.0,769.0,884.0,851.0,223.0,555.0,930.0,92.0,735.0
PRKCD,901.0,183.0,159.0,744.0,751.0,788.0,237.0,653.0,886.0,37.0,730.0
SPRK1,905.0,183.0,192.0,747.0,797.0,773.0,233.0,724.0,887.0,30.0,516.0
MAPK7,832.0,338.0,117.0,555.0,994.0,679.0,241.0,157.0,860.0,58.0,686.0
ATR,897.0,142.0,32.0,84.0,998.0,881.0,494.0,453.0,975.0,204.0,432.0
ALK4,758.0,338.0,864.0,984.0,615.0,325.0,52.0,578.0,805.0,0.0,982.0
ESR1,930.0,784.0,911.0,653.0,159.0,416.0,281.0,443.0,270.0,17.0,402.0
EGLN1,168.0,990.0,983.0,678.0,332.0,240.0,413.0,19.0,128.0,61.0,974.0
RNA helicase A,745.0,100.0,139.0,762.0,846.0,673.0,178.0,734.0,965.0,49.0,955.0
Induces reactive oxygen species,199.0,320.0,7.0,761.0,708.0,835.0,284.0,968.0,985.0,712.0,559.0
NAMPT,50.0,269.0,3.0,872.0,758.0,708.0,489.0,573.0,984.0,1000.0,402.0
TRAIL receptor agonist,111.0,583.0,702.0,899.0,476.0,391.0,212.0,46.0,272.0,838.0,948.0
L3MBTL3,47.0,856.0,970.0,1000.0,22.0,505.0,312.0,50.0,842.0,228.0,993.0
DOT1L,109.0,976.0,993.0,945.0,433.0,333.0,661.0,4.0,584.0,27.0,988.0
DNA alkylating agent,817.0,116.0,291.0,686.0,710.0,730.0,886.0,944.0,989.0,0.0,837.0
NAE,198.0,295.0,132.0,763.0,531.0,926.0,754.0,673.0,985.0,396.0,904.0
