,EGFR,Hypoxia,JAK.STAT,MAPK,NFkB,PI3K,TGFb,TNFa,Trail,VEGF,p53
JNK3,800.0,947.0,831.0,92.0,972.0,573.0,447.0,19.0,157.0,960.0,305.0
FAK,997.0,958.0,686.0,9.0,914.0,539.0,720.0,27.0,31.0,406.0,395.0
FAK2,994.0,960.0,721.0,7.0,924.0,512.0,715.0,13.0,38.0,479.0,358.0
BRD2,21.0,276.0,86.0,997.0,757.0,257.0,822.0,620.0,143.0,566.0,559.0
BRD3,4.0,160.0,42.0,1000.0,886.0,276.0,894.0,626.0,63.0,538.0,548.0
BRD4,921.0,373.0,392.0,845.0,933.0,236.0,866.0,246.0,0.0,336.0,289.0
BRDT,519.0,923.0,491.0,424.0,34.0,142.0,485.0,554.0,971.0,311.0,584.0
HDAC2,33.0,695.0,305.0,977.0,601.0,398.0,883.0,525.0,113.0,270.0,250.0
HIF-PH,997.0,481.0,214.0,73.0,997.0,658.0,542.0,6.0,28.0,357.0,722.0
Farnesyl-transferase (FNTA),16.0,925.0,519.0,979.0,14.0,383.0,492.0,958.0,299.0,55.0,785.0
PDK1 (PDPK1),978.0,369.0,252.0,144.0,999.0,405.0,425.0,98.0,4.0,723.0,825.0
not defined,39.0,284.0,340.0,918.0,996.0,961.0,809.0,302.0,3.0,419.0,250.0
XIAP,23.0,470.0,307.0,852.0,95.0,881.0,434.0,937.0,637.0,217.0,934.0
PPARgamma,0.0,598.0,155.0,998.0,5.0,235.0,779.0,998.0,871.0,93.0,768.0
PPARdelta,0.0,640.0,162.0,997.0,5.0,222.0,758.0,998.0,869.0,106.0,756.0
Procaspase-3,8.0,244.0,558.0,650.0,832.0,982.0,572.0,307.0,779.0,878.0,605.0
Procaspase-7,7.0,236.0,550.0,694.0,861.0,991.0,574.0,322.0,716.0,873.0,625.0
PAK1,92.0,479.0,679.0,331.0,679.0,959.0,416.0,834.0,248.0,706.0,163.0
SGK2,997.0,886.0,882.0,20.0,66.0,576.0,71.0,713.0,390.0,162.0,411.0
SGK3,998.0,903.0,907.0,11.0,57.0,546.0,62.0,676.0,442.0,190.0,413.0
SYK,88.0,657.0,737.0,752.0,545.0,643.0,134.0,697.0,419.0,911.0,559.0
Antimetabolite (DNA & RNA),991.0,666.0,883.0,173.0,640.0,467.0,191.0,24.0,287.0,764.0,365.0
SERCA,565.0,948.0,379.0,301.0,163.0,166.0,608.0,564.0,641.0,551.0,485.0
BCL2,474.0,460.0,220.0,866.0,553.0,340.0,786.0,595.0,83.0,125.0,720.0
BCL-XL,217.0,338.0,157.0,961.0,790.0,314.0,869.0,574.0,52.0,214.0,761.0
BCL-W,234.0,343.0,272.0,942.0,999.0,466.0,796.0,55.0,3.0,897.0,568.0
MCL1,968.0,836.0,974.0,13.0,12.0,598.0,181.0,749.0,832.0,377.0,225.0
Retinioic X receptor (RXR) agonist,2.0,316.0,111.0,1000.0,22.0,389.0,794.0,997.0,195.0,199.0,737.0
dsDNA break induction,1000.0,975.0,898.0,0.0,866.0,237.0,76.0,0.0,711.0,780.0,169.0
BTK,0.0,215.0,59.0,991.0,910.0,612.0,984.0,869.0,225.0,109.0,285.0
HSP90,142.0,979.0,985.0,431.0,13.0,659.0,94.0,965.0,195.0,496.0,428.0
Biguanide agent,74.0,302.0,656.0,214.0,15.0,381.0,463.0,981.0,1000.0,625.0,220.0
PDGFRB,14.0,143.0,67.0,949.0,997.0,842.0,890.0,267.0,46.0,613.0,632.0
IKK1,2.0,432.0,223.0,668.0,345.0,715.0,827.0,850.0,989.0,439.0,142.0
IKK2,920.0,264.0,247.0,258.0,995.0,604.0,396.0,51.0,32.0,873.0,796.0
Amyloid beta20,632.0,244.0,222.0,503.0,621.0,501.0,428.0,668.0,651.0,511.0,403.0
Amyloid beta40,865.0,241.0,280.0,397.0,641.0,413.0,471.0,668.0,574.0,588.0,378.0
JAK1,6.0,223.0,409.0,991.0,0.0,239.0,748.0,997.0,872.0,125.0,253.0
JAK2,999.0,507.0,623.0,14.0,1000.0,610.0,561.0,1.0,4.0,801.0,425.0
JNK1,200.0,672.0,424.0,694.0,843.0,269.0,352.0,644.0,113.0,964.0,542.0
KSP,907.0,705.0,159.0,4.0,451.0,182.0,498.0,203.0,999.0,570.0,479.0
CDK6,557.0,225.0,241.0,89.0,997.0,743.0,930.0,98.0,114.0,732.0,233.0
p38alpha,104.0,266.0,277.0,87.0,502.0,561.0,574.0,767.0,998.0,613.0,102.0
p38beta,41.0,180.0,243.0,224.0,771.0,625.0,690.0,727.0,987.0,655.0,160.0
PI3K (class 1),0.0,373.0,154.0,1000.0,301.0,817.0,765.0,957.0,393.0,29.0,519.0
PI3Kgamma,2.0,198.0,70.0,785.0,957.0,923.0,952.0,731.0,213.0,251.0,424.0
PKCB,1.0,129.0,16.0,996.0,942.0,873.0,908.0,811.0,412.0,394.0,651.0
RSK,296.0,13.0,65.0,30.0,909.0,894.0,814.0,936.0,904.0,607.0,253.0
PI3Kdelta,28.0,111.0,36.0,996.0,964.0,342.0,867.0,599.0,82.0,240.0,432.0
G9a and GLP methyltransferases,15.0,114.0,41.0,988.0,946.0,249.0,876.0,817.0,202.0,891.0,499.0
FLT4,129.0,715.0,801.0,842.0,939.0,464.0,524.0,59.0,173.0,771.0,486.0
AXL,18.0,707.0,516.0,887.0,494.0,736.0,551.0,764.0,348.0,466.0,606.0
NTRK2,839.0,917.0,478.0,145.0,992.0,468.0,735.0,1.0,56.0,797.0,684.0
IRAK1,0.0,442.0,22.0,999.0,941.0,225.0,933.0,416.0,501.0,683.0,461.0
LTK,780.0,458.0,917.0,0.0,672.0,943.0,567.0,559.0,913.0,586.0,71.0
Autophagy inducer,65.0,73.0,295.0,719.0,335.0,688.0,296.0,719.0,991.0,961.0,798.0
TAK1,956.0,483.0,931.0,2.0,970.0,885.0,711.0,24.0,243.0,302.0,558.0
MAP4K2,10.0,202.0,240.0,998.0,701.0,343.0,476.0,693.0,200.0,581.0,777.0
TAK,100.0,59.0,245.0,934.0,958.0,416.0,621.0,445.0,253.0,857.0,685.0
ERK2,5.0,144.0,324.0,653.0,990.0,878.0,904.0,350.0,323.0,857.0,402.0
ERK1,13.0,273.0,119.0,1000.0,128.0,685.0,315.0,958.0,271.0,196.0,740.0
HDAC6,893.0,222.0,517.0,518.0,263.0,525.0,167.0,700.0,489.0,605.0,783.0
HDAC8,991.0,204.0,822.0,35.0,867.0,756.0,83.0,100.0,698.0,937.0,295.0
Endothelin-1 receptor (EDNRA),11.0,32.0,99.0,996.0,821.0,642.0,845.0,923.0,95.0,430.0,459.0
BIRC5,990.0,898.0,719.0,9.0,97.0,675.0,274.0,226.0,761.0,551.0,759.0
MDM4,942.0,237.0,323.0,690.0,487.0,561.0,304.0,184.0,275.0,399.0,921.0
HDAC,599.0,393.0,635.0,721.0,1.0,422.0,240.0,990.0,890.0,263.0,594.0
RAR,551.0,449.0,615.0,654.0,0.0,434.0,261.0,997.0,950.0,172.0,599.0
HDAC1-10,1000.0,612.0,608.0,17.0,976.0,292.0,590.0,11.0,2.0,750.0,506.0
VEGFR1,6.0,224.0,397.0,980.0,655.0,694.0,803.0,512.0,489.0,429.0,409.0
VEGFR3,68.0,412.0,521.0,934.0,490.0,540.0,775.0,448.0,518.0,372.0,167.0
MEK5,516.0,123.0,336.0,891.0,933.0,402.0,511.0,552.0,7.0,802.0,598.0
MTORC2,2.0,142.0,180.0,994.0,964.0,663.0,946.0,566.0,74.0,287.0,212.0
Angiopoietin-1 receptor,0.0,9.0,205.0,974.0,396.0,936.0,871.0,999.0,534.0,552.0,545.0
JAK3,10.0,256.0,126.0,725.0,761.0,839.0,445.0,583.0,917.0,776.0,813.0
IKKB,11.0,64.0,291.0,1000.0,321.0,286.0,627.0,924.0,71.0,620.0,736.0
MAP3K8,264.0,574.0,424.0,990.0,587.0,265.0,566.0,230.0,114.0,631.0,566.0
MPS1,917.0,491.0,551.0,576.0,569.0,420.0,454.0,154.0,126.0,641.0,645.0
EPHB4,176.0,142.0,549.0,283.0,998.0,792.0,860.0,134.0,110.0,658.0,581.0
RNA Polymerase 1,1000.0,654.0,833.0,7.0,690.0,630.0,160.0,41.0,301.0,830.0,601.0
PI3Kalpha,1.0,300.0,165.0,1000.0,984.0,604.0,698.0,61.0,302.0,343.0,763.0
DAPK3,3.0,286.0,219.0,998.0,990.0,594.0,727.0,47.0,239.0,406.0,687.0
CLK4,1.0,258.0,171.0,1000.0,993.0,619.0,725.0,50.0,262.0,387.0,744.0
PIM3,390.0,132.0,468.0,603.0,997.0,804.0,423.0,15.0,663.0,684.0,638.0
HIPK2,7.0,314.0,244.0,998.0,995.0,607.0,680.0,27.0,345.0,391.0,669.0
ALK5,3.0,44.0,151.0,1000.0,53.0,213.0,677.0,999.0,96.0,225.0,799.0
TNKS1,976.0,375.0,462.0,90.0,957.0,445.0,143.0,152.0,323.0,838.0,909.0
TNKS2,982.0,418.0,471.0,73.0,976.0,405.0,117.0,97.0,213.0,844.0,906.0
ROCK,963.0,216.0,176.0,473.0,932.0,135.0,272.0,127.0,351.0,871.0,965.0
PYKFYVE,0.0,224.0,91.0,1000.0,144.0,727.0,563.0,986.0,123.0,215.0,904.0
DDR1,15.0,221.0,213.0,342.0,645.0,588.0,821.0,713.0,997.0,633.0,216.0
RIPK1,679.0,587.0,138.0,209.0,448.0,110.0,131.0,347.0,1000.0,846.0,333.0
CAMK2,799.0,196.0,313.0,100.0,367.0,364.0,238.0,896.0,964.0,740.0,323.0
LXR,819.0,492.0,671.0,371.0,72.0,176.0,327.0,833.0,849.0,489.0,130.0
FXR,823.0,428.0,748.0,176.0,54.0,224.0,260.0,896.0,965.0,510.0,84.0
SIRT1,946.0,187.0,499.0,55.0,462.0,713.0,230.0,638.0,788.0,398.0,487.0
AMPK agonist,317.0,70.0,226.0,862.0,995.0,611.0,975.0,52.0,39.0,342.0,228.0
TOP1,1000.0,942.0,984.0,0.0,357.0,198.0,237.0,5.0,693.0,504.0,177.0
Antimetabolite,278.0,396.0,935.0,107.0,166.0,927.0,643.0,420.0,806.0,701.0,590.0
Retinoic acid,6.0,29.0,279.0,991.0,259.0,703.0,869.0,997.0,130.0,137.0,359.0
HDAC inhibitor Class I,45.0,228.0,26.0,961.0,786.0,460.0,920.0,922.0,21.0,620.0,641.0
IIa,50.0,265.0,106.0,959.0,750.0,426.0,911.0,921.0,22.0,710.0,652.0
IIb,35.0,201.0,78.0,958.0,643.0,491.0,889.0,922.0,46.0,706.0,588.0
IV,48.0,190.0,35.0,949.0,796.0,452.0,882.0,865.0,35.0,664.0,618.0
MEK1,434.0,58.0,172.0,16.0,987.0,870.0,990.0,363.0,427.0,479.0,608.0
MEK2,346.0,50.0,142.0,13.0,982.0,883.0,986.0,429.0,465.0,415.0,600.0
PARP1,996.0,451.0,892.0,5.0,268.0,489.0,353.0,227.0,889.0,655.0,262.0
PARP2,997.0,356.0,934.0,2.0,692.0,502.0,360.0,67.0,722.0,849.0,235.0
TEC,476.0,852.0,471.0,121.0,15.0,558.0,469.0,988.0,780.0,193.0,401.0
CRBN,3.0,229.0,44.0,998.0,246.0,449.0,638.0,998.0,444.0,161.0,573.0
CHEK1,1000.0,608.0,607.0,0.0,983.0,519.0,241.0,8.0,613.0,919.0,709.0
CHEK2,986.0,782.0,251.0,45.0,955.0,208.0,225.0,40.0,526.0,912.0,889.0
NTRK1,68.0,619.0,250.0,888.0,10.0,542.0,196.0,995.0,886.0,233.0,947.0
NTRK3,1000.0,892.0,979.0,0.0,625.0,759.0,91.0,22.0,202.0,535.0,672.0
p38,442.0,84.0,404.0,945.0,107.0,266.0,684.0,887.0,462.0,325.0,430.0
TBK1,962.0,181.0,883.0,8.0,976.0,837.0,618.0,104.0,201.0,844.0,487.0
DNAPK,525.0,120.0,622.0,948.0,661.0,298.0,670.0,255.0,199.0,328.0,405.0
PIM1,998.0,249.0,722.0,0.0,326.0,718.0,220.0,580.0,870.0,786.0,303.0
JNK,116.0,58.0,144.0,764.0,48.0,529.0,655.0,993.0,952.0,309.0,411.0
WEE1,976.0,231.0,850.0,10.0,575.0,834.0,469.0,258.0,621.0,375.0,169.0
MDM2,986.0,466.0,810.0,0.0,885.0,538.0,754.0,319.0,206.0,700.0,60.0
FGFR3,76.0,15.0,388.0,665.0,970.0,451.0,802.0,731.0,393.0,725.0,462.0
PI3K (Class 1),741.0,323.0,726.0,362.0,164.0,764.0,424.0,839.0,84.0,407.0,908.0
PPM1D,126.0,386.0,491.0,884.0,1.0,339.0,562.0,997.0,943.0,58.0,306.0
RAC1,98.0,224.0,705.0,833.0,52.0,567.0,447.0,983.0,737.0,186.0,210.0
RAC2,40.0,190.0,703.0,883.0,27.0,644.0,373.0,987.0,782.0,152.0,241.0
RAC3,60.0,169.0,596.0,901.0,38.0,534.0,508.0,985.0,737.0,107.0,246.0
S6K1,55.0,487.0,804.0,699.0,86.0,555.0,389.0,953.0,897.0,81.0,113.0
LOK,999.0,766.0,946.0,5.0,863.0,443.0,158.0,18.0,435.0,911.0,552.0
TRCB,1000.0,812.0,944.0,3.0,749.0,365.0,144.0,21.0,529.0,947.0,466.0
ABL(T315I),996.0,751.0,937.0,6.0,816.0,427.0,201.0,23.0,411.0,891.0,520.0
ADCK4,947.0,253.0,223.0,608.0,993.0,106.0,706.0,135.0,3.0,723.0,421.0
BRSK2,957.0,481.0,807.0,180.0,931.0,296.0,393.0,17.0,438.0,842.0,246.0
MARK4,867.0,437.0,841.0,281.0,969.0,503.0,486.0,10.0,317.0,895.0,392.0
PRKCD,834.0,485.0,815.0,424.0,904.0,430.0,350.0,22.0,400.0,802.0,431.0
SPRK1,867.0,486.0,832.0,234.0,928.0,467.0,389.0,37.0,307.0,879.0,357.0
MAPK7,700.0,543.0,932.0,772.0,847.0,385.0,234.0,406.0,0.0,674.0,558.0
ATR,761.0,253.0,642.0,8.0,749.0,676.0,691.0,617.0,706.0,333.0,344.0
ALK4,999.0,790.0,856.0,18.0,927.0,242.0,350.0,28.0,87.0,460.0,66.0
ESR1,880.0,536.0,347.0,583.0,826.0,261.0,790.0,774.0,5.0,94.0,53.0
EGLN1,144.0,553.0,597.0,934.0,14.0,215.0,563.0,964.0,633.0,130.0,496.0
RNA helicase A,1000.0,819.0,807.0,0.0,249.0,243.0,37.0,232.0,695.0,663.0,706.0
Induces reactive oxygen species,999.0,980.0,941.0,6.0,42.0,172.0,517.0,237.0,433.0,30.0,213.0
NAMPT,1000.0,741.0,982.0,0.0,996.0,503.0,652.0,2.0,155.0,976.0,104.0
TRAIL receptor agonist,984.0,834.0,866.0,73.0,393.0,235.0,238.0,6.0,873.0,960.0,664.0
L3MBTL3,174.0,272.0,814.0,327.0,364.0,514.0,461.0,780.0,877.0,793.0,211.0
DOT1L,60.0,436.0,175.0,817.0,46.0,346.0,876.0,988.0,702.0,191.0,525.0
DNA alkylating agent,990.0,452.0,358.0,168.0,831.0,255.0,633.0,169.0,129.0,223.0,688.0
NAE,1000.0,747.0,794.0,0.0,812.0,347.0,360.0,94.0,628.0,973.0,354.0
