,EGFR,Hypoxia,JAK.STAT,MAPK,NFkB,PI3K,TGFb,TNFa,Trail,VEGF,p53
Microtubule destabiliser,901.0,244.0,75.0,279.0,917.0,930.0,36.0,280.0,812.0,657.0,786.0
SHP-1 (PTPN6),22.0,816.0,632.0,977.0,460.0,11.0,929.0,53.0,796.0,725.0,487.0
SHP-2 (PTPN11),18.0,857.0,738.0,974.0,409.0,11.0,940.0,83.0,796.0,755.0,546.0
AR,0.0,417.0,720.0,1000.0,688.0,506.0,829.0,139.0,976.0,305.0,938.0
ARFGAP1,0.0,972.0,320.0,973.0,0.0,307.0,975.0,487.0,978.0,723.0,916.0
ATM,210.0,997.0,475.0,431.0,112.0,944.0,88.0,232.0,692.0,582.0,813.0
PPK,0.0,380.0,997.0,1000.0,995.0,519.0,112.0,0.0,949.0,416.0,503.0
FLT1,0.0,338.0,998.0,1000.0,997.0,651.0,16.0,0.0,810.0,639.0,484.0
c-FGR,0.0,373.0,999.0,1000.0,990.0,500.0,118.0,0.0,961.0,391.0,485.0
GSK3A,73.0,716.0,934.0,913.0,860.0,537.0,93.0,104.0,113.0,669.0,972.0
GSK3B,12.0,805.0,896.0,967.0,399.0,463.0,297.0,605.0,253.0,589.0,955.0
PDGFRA,212.0,932.0,978.0,848.0,65.0,606.0,160.0,588.0,493.0,38.0,431.0
VEGFR2,6.0,318.0,845.0,1000.0,997.0,13.0,864.0,13.0,865.0,399.0,46.0
FGFR1,0.0,41.0,953.0,1000.0,980.0,443.0,312.0,9.0,996.0,258.0,515.0
TIE2,48.0,298.0,878.0,998.0,1000.0,104.0,363.0,0.0,588.0,613.0,20.0
JNK2,562.0,700.0,868.0,854.0,607.0,433.0,721.0,89.0,208.0,227.0,820.0
JNK3,817.0,186.0,50.0,579.0,10.0,839.0,235.0,997.0,965.0,13.0,284.0
FAK,618.0,27.0,949.0,859.0,958.0,204.0,251.0,373.0,338.0,96.0,198.0
FAK2,411.0,38.0,885.0,882.0,561.0,307.0,301.0,876.0,636.0,110.0,268.0
BRD2,947.0,564.0,983.0,56.0,42.0,68.0,187.0,947.0,174.0,413.0,39.0
BRD3,937.0,533.0,985.0,109.0,65.0,29.0,202.0,963.0,150.0,388.0,31.0
BRD4,956.0,3.0,657.0,279.0,579.0,827.0,67.0,896.0,944.0,7.0,795.0
BRDT,74.0,624.0,59.0,986.0,955.0,963.0,658.0,2.0,796.0,580.0,850.0
HDAC2,38.0,983.0,745.0,893.0,10.0,617.0,344.0,276.0,806.0,792.0,401.0
HIF-PH,989.0,357.0,412.0,165.0,980.0,654.0,529.0,169.0,352.0,46.0,96.0
Farnesyl-transferase (FNTA),980.0,886.0,990.0,264.0,989.0,737.0,280.0,0.0,166.0,597.0,422.0
PDK1 (PDPK1),0.0,675.0,991.0,1000.0,296.0,528.0,206.0,79.0,920.0,732.0,958.0
not defined,10.0,937.0,991.0,973.0,569.0,112.0,364.0,127.0,423.0,420.0,149.0
XIAP,425.0,919.0,966.0,797.0,816.0,762.0,222.0,1.0,355.0,741.0,826.0
PPARgamma,680.0,699.0,456.0,401.0,876.0,914.0,338.0,207.0,405.0,335.0,767.0
PPARdelta,752.0,659.0,405.0,309.0,928.0,929.0,258.0,148.0,310.0,333.0,809.0
Procaspase-3,12.0,874.0,978.0,953.0,4.0,6.0,931.0,778.0,769.0,324.0,483.0
Procaspase-7,31.0,782.0,980.0,944.0,9.0,9.0,917.0,708.0,807.0,268.0,459.0
PAK1,510.0,999.0,823.0,161.0,4.0,54.0,924.0,506.0,173.0,654.0,809.0
SGK2,4.0,544.0,862.0,1000.0,868.0,283.0,735.0,0.0,998.0,250.0,850.0
SGK3,2.0,589.0,913.0,1000.0,723.0,295.0,687.0,1.0,998.0,267.0,822.0
SYK,49.0,928.0,491.0,763.0,18.0,19.0,983.0,979.0,555.0,297.0,55.0
Antimetabolite (DNA & RNA),376.0,546.0,286.0,347.0,0.0,151.0,745.0,1000.0,872.0,648.0,40.0
SERCA,5.0,301.0,861.0,967.0,669.0,759.0,202.0,57.0,989.0,290.0,991.0
BCL2,134.0,825.0,984.0,374.0,1.0,196.0,748.0,787.0,721.0,779.0,533.0
BCL-XL,241.0,816.0,995.0,250.0,12.0,234.0,545.0,327.0,484.0,823.0,725.0
BCL-W,614.0,937.0,988.0,142.0,882.0,136.0,241.0,0.0,97.0,954.0,339.0
MCL1,990.0,295.0,24.0,180.0,969.0,876.0,414.0,345.0,225.0,94.0,810.0
Retinioic X receptor (RXR) agonist,992.0,7.0,978.0,733.0,1000.0,519.0,22.0,0.0,145.0,372.0,296.0
dsDNA break induction,669.0,125.0,471.0,693.0,346.0,516.0,730.0,456.0,842.0,246.0,44.0
BTK,974.0,536.0,8.0,165.0,907.0,845.0,593.0,354.0,486.0,288.0,369.0
HSP90,833.0,534.0,588.0,480.0,999.0,727.0,421.0,0.0,272.0,601.0,990.0
Biguanide agent,1000.0,164.0,99.0,1.0,1000.0,970.0,62.0,203.0,4.0,240.0,558.0
PDGFRB,718.0,161.0,596.0,925.0,1000.0,298.0,285.0,0.0,111.0,796.0,289.0
IKK1,1000.0,504.0,2.0,1.0,35.0,983.0,835.0,996.0,364.0,131.0,988.0
IKK2,5.0,736.0,431.0,913.0,1.0,144.0,728.0,998.0,844.0,816.0,428.0
Amyloid beta20,394.0,451.0,414.0,199.0,815.0,838.0,522.0,499.0,279.0,646.0,44.0
Amyloid beta40,440.0,561.0,310.0,195.0,802.0,774.0,712.0,687.0,323.0,559.0,12.0
JAK1,423.0,643.0,100.0,186.0,0.0,607.0,959.0,998.0,885.0,275.0,835.0
JAK2,261.0,597.0,970.0,934.0,991.0,238.0,95.0,129.0,25.0,339.0,37.0
JNK1,535.0,1.0,177.0,930.0,997.0,848.0,465.0,284.0,766.0,42.0,927.0
KSP,73.0,721.0,98.0,548.0,7.0,988.0,240.0,812.0,923.0,793.0,995.0
CDK6,13.0,926.0,755.0,732.0,33.0,677.0,154.0,824.0,719.0,910.0,114.0
p38alpha,8.0,950.0,157.0,739.0,0.0,707.0,962.0,1000.0,559.0,621.0,629.0
p38beta,11.0,961.0,168.0,750.0,0.0,754.0,965.0,999.0,624.0,641.0,684.0
PI3K (class 1),960.0,855.0,617.0,198.0,787.0,992.0,13.0,377.0,83.0,83.0,940.0
PI3Kgamma,1000.0,939.0,143.0,0.0,327.0,861.0,99.0,983.0,30.0,310.0,544.0
PKCB,854.0,736.0,892.0,292.0,805.0,657.0,273.0,398.0,82.0,81.0,495.0
RSK,8.0,310.0,996.0,870.0,27.0,543.0,338.0,988.0,468.0,101.0,124.0
PI3Kdelta,986.0,845.0,109.0,31.0,841.0,986.0,59.0,271.0,81.0,561.0,872.0
G9a and GLP methyltransferases,1000.0,17.0,275.0,19.0,794.0,77.0,656.0,899.0,151.0,307.0,251.0
FLT4,60.0,149.0,966.0,998.0,954.0,789.0,7.0,107.0,518.0,475.0,107.0
AXL,482.0,272.0,909.0,859.0,963.0,653.0,25.0,50.0,125.0,793.0,376.0
NTRK2,1.0,701.0,19.0,990.0,108.0,942.0,339.0,870.0,944.0,884.0,723.0
IRAK1,298.0,320.0,8.0,720.0,42.0,691.0,942.0,999.0,856.0,149.0,152.0
LTK,0.0,669.0,996.0,1000.0,58.0,874.0,110.0,541.0,858.0,320.0,608.0
Autophagy inducer,102.0,912.0,681.0,779.0,136.0,469.0,569.0,922.0,41.0,662.0,509.0
TAK1,999.0,540.0,818.0,1.0,79.0,486.0,181.0,999.0,6.0,390.0,2.0
MAP4K2,0.0,551.0,876.0,999.0,424.0,58.0,749.0,298.0,411.0,877.0,527.0
TAK,17.0,274.0,741.0,933.0,690.0,54.0,637.0,652.0,174.0,976.0,39.0
ERK2,570.0,894.0,821.0,44.0,67.0,70.0,451.0,1000.0,34.0,616.0,11.0
ERK1,0.0,813.0,532.0,995.0,1.0,200.0,990.0,919.0,892.0,381.0,907.0
HDAC6,25.0,210.0,594.0,793.0,13.0,618.0,144.0,973.0,927.0,784.0,362.0
HDAC8,471.0,188.0,215.0,396.0,151.0,211.0,885.0,980.0,352.0,550.0,9.0
Endothelin-1 receptor (EDNRA),21.0,913.0,966.0,893.0,433.0,252.0,544.0,359.0,216.0,589.0,167.0
BIRC5,997.0,11.0,412.0,62.0,981.0,629.0,119.0,140.0,814.0,211.0,853.0
MDM4,375.0,687.0,653.0,408.0,5.0,166.0,477.0,944.0,784.0,405.0,780.0
HDAC,0.0,150.0,412.0,999.0,323.0,697.0,593.0,325.0,990.0,852.0,910.0
RAR,3.0,156.0,446.0,985.0,431.0,639.0,505.0,395.0,924.0,844.0,837.0
HDAC1-10,1000.0,96.0,809.0,0.0,213.0,386.0,66.0,897.0,550.0,387.0,850.0
VEGFR1,305.0,403.0,893.0,711.0,971.0,197.0,293.0,67.0,204.0,477.0,650.0
VEGFR3,132.0,372.0,926.0,842.0,966.0,190.0,279.0,104.0,193.0,428.0,605.0
MEK5,3.0,587.0,772.0,893.0,570.0,8.0,770.0,430.0,734.0,926.0,49.0
MTORC2,0.0,943.0,992.0,1000.0,95.0,821.0,24.0,614.0,753.0,345.0,312.0
Angiopoietin-1 receptor,0.0,992.0,655.0,981.0,53.0,54.0,904.0,732.0,379.0,983.0,858.0
JAK3,1.0,993.0,882.0,930.0,549.0,26.0,704.0,102.0,345.0,951.0,506.0
IKKB,2.0,322.0,635.0,958.0,16.0,12.0,985.0,958.0,709.0,941.0,579.0
MAP3K8,2.0,552.0,966.0,965.0,413.0,115.0,643.0,503.0,89.0,958.0,150.0
MPS1,116.0,883.0,762.0,256.0,0.0,7.0,973.0,1000.0,38.0,803.0,16.0
EPHB4,26.0,745.0,979.0,900.0,589.0,67.0,419.0,412.0,49.0,911.0,7.0
RNA Polymerase 1,611.0,463.0,713.0,384.0,0.0,133.0,333.0,997.0,778.0,742.0,18.0
PI3Kalpha,942.0,884.0,505.0,393.0,795.0,766.0,21.0,79.0,179.0,658.0,480.0
DAPK3,880.0,883.0,676.0,510.0,752.0,745.0,19.0,111.0,204.0,686.0,556.0
CLK4,918.0,831.0,506.0,443.0,803.0,779.0,19.0,62.0,152.0,712.0,509.0
PIM3,15.0,816.0,418.0,981.0,28.0,859.0,184.0,612.0,935.0,619.0,733.0
HIPK2,879.0,878.0,606.0,509.0,602.0,700.0,26.0,150.0,265.0,739.0,497.0
ALK5,370.0,320.0,541.0,165.0,5.0,113.0,951.0,998.0,512.0,465.0,48.0
TNKS1,19.0,132.0,983.0,999.0,996.0,654.0,16.0,13.0,648.0,485.0,347.0
TNKS2,12.0,140.0,977.0,1000.0,999.0,573.0,18.0,11.0,594.0,573.0,291.0
ROCK,102.0,2.0,821.0,868.0,230.0,101.0,551.0,932.0,904.0,395.0,928.0
PYKFYVE,0.0,687.0,997.0,996.0,146.0,27.0,369.0,621.0,738.0,832.0,159.0
DDR1,654.0,930.0,45.0,850.0,754.0,818.0,505.0,269.0,408.0,300.0,161.0
RIPK1,133.0,693.0,298.0,452.0,348.0,921.0,193.0,615.0,396.0,914.0,828.0
CAMK2,636.0,702.0,578.0,385.0,876.0,298.0,685.0,673.0,121.0,143.0,5.0
LXR,0.0,765.0,917.0,967.0,4.0,722.0,404.0,937.0,517.0,498.0,930.0
FXR,1.0,834.0,933.0,989.0,0.0,795.0,460.0,994.0,728.0,457.0,912.0
SIRT1,118.0,976.0,121.0,614.0,478.0,324.0,897.0,519.0,198.0,900.0,194.0
AMPK agonist,531.0,582.0,457.0,80.0,27.0,225.0,920.0,956.0,365.0,770.0,425.0
TOP1,315.0,737.0,351.0,658.0,1.0,683.0,397.0,934.0,763.0,763.0,283.0
Antimetabolite,1.0,694.0,860.0,820.0,88.0,430.0,681.0,900.0,264.0,912.0,559.0
Retinoic acid,0.0,953.0,756.0,999.0,22.0,646.0,311.0,870.0,782.0,964.0,642.0
HDAC inhibitor Class I,12.0,953.0,501.0,458.0,2.0,536.0,553.0,989.0,862.0,815.0,854.0
IIa,14.0,964.0,381.0,442.0,0.0,567.0,586.0,998.0,913.0,736.0,639.0
IIb,3.0,961.0,240.0,632.0,0.0,670.0,522.0,998.0,952.0,824.0,743.0
IV,3.0,979.0,323.0,610.0,0.0,641.0,606.0,1000.0,945.0,788.0,817.0
MEK1,1000.0,512.0,264.0,0.0,520.0,745.0,273.0,988.0,125.0,114.0,21.0
MEK2,1000.0,444.0,225.0,0.0,669.0,761.0,238.0,984.0,79.0,76.0,28.0
PARP1,172.0,789.0,75.0,741.0,24.0,782.0,486.0,972.0,688.0,510.0,72.0
PARP2,232.0,721.0,117.0,705.0,63.0,739.0,496.0,948.0,667.0,571.0,64.0
TEC,272.0,830.0,56.0,114.0,2.0,406.0,943.0,994.0,633.0,960.0,125.0
CRBN,7.0,831.0,375.0,888.0,418.0,463.0,728.0,215.0,951.0,750.0,144.0
CHEK1,0.0,791.0,438.0,993.0,31.0,498.0,684.0,622.0,942.0,986.0,800.0
CHEK2,2.0,694.0,641.0,993.0,230.0,39.0,918.0,557.0,670.0,617.0,555.0
NTRK1,11.0,664.0,375.0,702.0,197.0,188.0,965.0,739.0,507.0,906.0,535.0
NTRK3,8.0,830.0,636.0,982.0,527.0,914.0,15.0,36.0,809.0,993.0,956.0
p38,59.0,599.0,582.0,258.0,222.0,371.0,961.0,741.0,742.0,494.0,562.0
TBK1,7.0,719.0,991.0,1000.0,999.0,932.0,8.0,2.0,450.0,683.0,922.0
DNAPK,0.0,310.0,445.0,982.0,79.0,724.0,762.0,713.0,956.0,861.0,984.0
PIM1,0.0,502.0,362.0,997.0,2.0,627.0,957.0,987.0,992.0,413.0,649.0
JNK,1.0,709.0,208.0,876.0,58.0,226.0,997.0,558.0,971.0,626.0,837.0
WEE1,16.0,620.0,395.0,678.0,462.0,974.0,50.0,47.0,866.0,997.0,894.0
MDM2,9.0,800.0,956.0,994.0,727.0,507.0,234.0,453.0,226.0,584.0,0.0
FGFR3,0.0,36.0,984.0,1000.0,382.0,944.0,27.0,363.0,998.0,290.0,984.0
PI3K (Class 1),540.0,49.0,824.0,530.0,1000.0,865.0,90.0,1.0,620.0,829.0,984.0
PPM1D,42.0,670.0,620.0,891.0,506.0,824.0,94.0,763.0,712.0,308.0,306.0
RAC1,567.0,540.0,564.0,581.0,632.0,515.0,683.0,704.0,431.0,58.0,60.0
RAC2,243.0,659.0,517.0,790.0,501.0,492.0,804.0,762.0,614.0,44.0,60.0
RAC3,584.0,598.0,445.0,483.0,581.0,537.0,650.0,543.0,508.0,55.0,69.0
S6K1,43.0,846.0,335.0,743.0,718.0,583.0,890.0,418.0,460.0,346.0,255.0
LOK,957.0,576.0,22.0,8.0,17.0,620.0,624.0,1000.0,279.0,842.0,311.0
TRCB,928.0,530.0,24.0,12.0,21.0,679.0,537.0,998.0,242.0,853.0,312.0
ABL(T315I),948.0,530.0,67.0,10.0,110.0,535.0,641.0,985.0,147.0,850.0,219.0
ADCK4,573.0,375.0,141.0,147.0,6.0,211.0,936.0,1000.0,156.0,361.0,66.0
BRSK2,8.0,257.0,952.0,996.0,302.0,808.0,105.0,715.0,939.0,104.0,132.0
MARK4,20.0,257.0,724.0,980.0,312.0,841.0,261.0,737.0,960.0,107.0,228.0
PRKCD,20.0,228.0,851.0,994.0,402.0,730.0,157.0,746.0,962.0,101.0,122.0
SPRK1,8.0,280.0,821.0,994.0,605.0,804.0,189.0,376.0,963.0,132.0,168.0
MAPK7,455.0,4.0,420.0,701.0,880.0,543.0,351.0,676.0,958.0,78.0,545.0
ATR,355.0,3.0,140.0,788.0,900.0,848.0,686.0,954.0,880.0,30.0,686.0
ALK4,500.0,442.0,92.0,448.0,969.0,982.0,193.0,24.0,932.0,438.0,993.0
ESR1,20.0,625.0,63.0,957.0,646.0,932.0,684.0,675.0,664.0,214.0,972.0
EGLN1,146.0,308.0,508.0,839.0,775.0,735.0,694.0,28.0,978.0,339.0,992.0
RNA helicase A,941.0,458.0,440.0,107.0,353.0,880.0,190.0,452.0,182.0,821.0,603.0
Induces reactive oxygen species,1000.0,76.0,11.0,3.0,542.0,947.0,438.0,987.0,141.0,183.0,359.0
NAMPT,109.0,319.0,5.0,716.0,0.0,462.0,899.0,1000.0,991.0,128.0,300.0
TRAIL receptor agonist,7.0,859.0,158.0,984.0,73.0,895.0,799.0,432.0,979.0,49.0,969.0
L3MBTL3,0.0,335.0,689.0,1000.0,338.0,423.0,950.0,567.0,982.0,285.0,749.0
DOT1L,19.0,742.0,672.0,946.0,218.0,549.0,845.0,582.0,798.0,109.0,828.0
DNA alkylating agent,603.0,23.0,57.0,538.0,137.0,188.0,948.0,998.0,876.0,82.0,190.0
NAE,835.0,459.0,49.0,203.0,130.0,741.0,462.0,885.0,617.0,812.0,144.0
