,EGFR,Hypoxia,JAK.STAT,MAPK,NFkB,PI3K,TGFb,TNFa,Trail,VEGF,p53
LTK,725.0,172.0,895.0,700.0,547.0,402.0,603.0,182.0,588.0,474.0,161.0
Autophagy inducer,1.0,890.0,924.0,878.0,23.0,919.0,136.0,999.0,88.0,854.0,757.0
TAK1,973.0,442.0,857.0,12.0,750.0,57.0,138.0,805.0,362.0,304.0,14.0
MAP4K2,74.0,931.0,942.0,273.0,0.0,858.0,239.0,994.0,129.0,945.0,141.0
TAK,185.0,885.0,975.0,144.0,3.0,777.0,177.0,989.0,173.0,879.0,93.0
ERK2,184.0,928.0,977.0,272.0,17.0,714.0,104.0,992.0,92.0,733.0,100.0
ERK1,228.0,318.0,306.0,981.0,439.0,368.0,818.0,189.0,624.0,725.0,516.0
HDAC6,106.0,720.0,990.0,432.0,8.0,932.0,67.0,674.0,638.0,885.0,240.0
HDAC8,190.0,62.0,753.0,402.0,234.0,899.0,472.0,906.0,532.0,523.0,936.0
Endothelin-1 receptor (EDNRA),217.0,145.0,982.0,530.0,253.0,600.0,193.0,909.0,371.0,714.0,223.0
BIRC5,19.0,930.0,705.0,739.0,55.0,617.0,109.0,706.0,730.0,706.0,704.0
MDM4,626.0,754.0,987.0,62.0,571.0,670.0,574.0,627.0,88.0,184.0,101.0
HDAC,938.0,158.0,492.0,539.0,734.0,681.0,545.0,168.0,466.0,331.0,272.0
RAR,929.0,98.0,500.0,547.0,696.0,654.0,567.0,236.0,464.0,367.0,333.0
HDAC1-10,45.0,707.0,598.0,952.0,164.0,661.0,522.0,26.0,875.0,793.0,780.0
VEGFR1,869.0,62.0,373.0,510.0,980.0,36.0,371.0,174.0,610.0,513.0,127.0
VEGFR3,962.0,52.0,240.0,505.0,981.0,23.0,399.0,117.0,697.0,422.0,142.0
MEK5,153.0,661.0,991.0,105.0,6.0,726.0,149.0,999.0,74.0,889.0,101.0
MTORC2,78.0,928.0,872.0,331.0,35.0,921.0,177.0,398.0,606.0,920.0,529.0
Angiopoietin-1 receptor,2.0,940.0,779.0,994.0,17.0,927.0,447.0,849.0,309.0,873.0,375.0
JAK3,0.0,894.0,950.0,981.0,4.0,914.0,357.0,980.0,180.0,882.0,514.0
IKKB,19.0,877.0,975.0,559.0,31.0,876.0,171.0,965.0,469.0,697.0,324.0
MAP3K8,0.0,994.0,887.0,875.0,1.0,904.0,279.0,969.0,322.0,925.0,286.0
MPS1,165.0,908.0,899.0,489.0,153.0,859.0,566.0,299.0,653.0,329.0,383.0
EPHB4,279.0,958.0,793.0,134.0,30.0,302.0,136.0,999.0,43.0,961.0,141.0
RNA Polymerase 1,137.0,992.0,855.0,514.0,60.0,974.0,212.0,451.0,158.0,657.0,266.0
PI3Kalpha,928.0,586.0,491.0,10.0,633.0,447.0,288.0,172.0,902.0,771.0,124.0
DAPK3,913.0,437.0,446.0,8.0,786.0,360.0,279.0,128.0,896.0,661.0,149.0
CLK4,940.0,461.0,424.0,6.0,778.0,385.0,296.0,113.0,903.0,706.0,130.0
PIM3,504.0,711.0,833.0,61.0,623.0,795.0,387.0,51.0,771.0,796.0,366.0
HIPK2,925.0,485.0,399.0,7.0,751.0,415.0,262.0,212.0,894.0,726.0,121.0
ALK5,881.0,548.0,634.0,494.0,368.0,396.0,601.0,345.0,637.0,508.0,6.0
TNKS1,860.0,53.0,927.0,51.0,235.0,223.0,308.0,884.0,714.0,494.0,189.0
TNKS2,808.0,92.0,908.0,71.0,188.0,223.0,350.0,916.0,712.0,594.0,193.0
ROCK,2.0,105.0,995.0,676.0,40.0,948.0,255.0,992.0,342.0,828.0,615.0
PYKFYVE,9.0,939.0,859.0,906.0,0.0,958.0,226.0,989.0,275.0,851.0,371.0
DDR1,962.0,477.0,729.0,17.0,742.0,95.0,633.0,372.0,291.0,815.0,138.0
RIPK1,57.0,963.0,929.0,817.0,11.0,822.0,294.0,112.0,501.0,966.0,485.0
CAMK2,836.0,130.0,461.0,493.0,967.0,94.0,557.0,240.0,738.0,290.0,142.0
LXR,772.0,165.0,691.0,489.0,955.0,18.0,502.0,167.0,497.0,642.0,174.0
FXR,698.0,165.0,638.0,602.0,960.0,25.0,509.0,178.0,477.0,701.0,193.0
SIRT1,48.0,567.0,875.0,696.0,67.0,904.0,382.0,955.0,358.0,821.0,573.0
AMPK agonist,633.0,235.0,623.0,455.0,900.0,215.0,664.0,138.0,443.0,850.0,321.0
TOP1,335.0,939.0,388.0,873.0,299.0,719.0,588.0,204.0,160.0,334.0,558.0
Antimetabolite,423.0,898.0,250.0,932.0,760.0,759.0,647.0,25.0,489.0,29.0,622.0
Retinoic acid,856.0,13.0,88.0,426.0,997.0,195.0,706.0,164.0,789.0,178.0,750.0
HDAC inhibitor Class I,182.0,865.0,543.0,904.0,782.0,195.0,855.0,51.0,187.0,212.0,643.0
IIa,148.0,713.0,602.0,911.0,819.0,253.0,890.0,93.0,166.0,239.0,587.0
IIb,139.0,822.0,512.0,881.0,850.0,209.0,871.0,63.0,175.0,260.0,605.0
IV,180.0,812.0,682.0,891.0,700.0,190.0,878.0,93.0,170.0,278.0,560.0
MEK1,998.0,739.0,712.0,1.0,950.0,106.0,159.0,459.0,228.0,268.0,57.0
MEK2,999.0,792.0,785.0,0.0,934.0,110.0,173.0,495.0,207.0,297.0,31.0
PARP1,65.0,677.0,516.0,989.0,138.0,806.0,410.0,314.0,467.0,663.0,536.0
PARP2,80.0,812.0,529.0,974.0,143.0,826.0,356.0,264.0,417.0,708.0,483.0
TEC,130.0,988.0,805.0,701.0,11.0,880.0,377.0,513.0,299.0,775.0,295.0
CRBN,68.0,31.0,869.0,863.0,920.0,359.0,708.0,311.0,644.0,449.0,580.0
CHEK1,991.0,740.0,392.0,333.0,981.0,48.0,602.0,12.0,380.0,24.0,275.0
CHEK2,324.0,355.0,503.0,959.0,665.0,271.0,253.0,106.0,889.0,189.0,520.0
NTRK1,235.0,433.0,990.0,577.0,310.0,435.0,178.0,560.0,382.0,616.0,280.0
NTRK3,603.0,792.0,316.0,408.0,734.0,659.0,679.0,88.0,283.0,312.0,835.0
p38,592.0,683.0,793.0,114.0,902.0,281.0,116.0,558.0,355.0,321.0,204.0
TBK1,681.0,60.0,580.0,316.0,802.0,284.0,274.0,692.0,642.0,405.0,808.0
DNAPK,992.0,43.0,69.0,456.0,995.0,96.0,790.0,27.0,477.0,211.0,853.0
PIM1,60.0,600.0,817.0,855.0,482.0,834.0,734.0,322.0,168.0,358.0,866.0
JNK,161.0,777.0,986.0,560.0,250.0,676.0,139.0,824.0,373.0,393.0,55.0
WEE1,996.0,879.0,394.0,20.0,984.0,74.0,836.0,57.0,86.0,68.0,193.0
MDM2,979.0,468.0,875.0,33.0,968.0,151.0,136.0,360.0,331.0,239.0,1.0
FGFR3,903.0,297.0,718.0,136.0,983.0,197.0,460.0,668.0,70.0,51.0,220.0
PI3K (Class 1),375.0,632.0,204.0,378.0,309.0,547.0,425.0,890.0,179.0,573.0,937.0
PPM1D,74.0,36.0,648.0,855.0,982.0,788.0,441.0,324.0,520.0,284.0,689.0
RAC1,67.0,802.0,619.0,933.0,985.0,589.0,504.0,28.0,497.0,201.0,189.0
RAC2,144.0,585.0,528.0,908.0,994.0,517.0,552.0,31.0,558.0,127.0,158.0
RAC3,123.0,694.0,571.0,874.0,985.0,493.0,526.0,55.0,483.0,168.0,194.0
S6K1,964.0,129.0,268.0,581.0,997.0,27.0,702.0,101.0,472.0,279.0,102.0
LOK,247.0,762.0,630.0,774.0,179.0,585.0,227.0,591.0,457.0,408.0,691.0
TRCB,254.0,691.0,492.0,834.0,323.0,508.0,310.0,468.0,458.0,336.0,708.0
ABL(T315I),293.0,632.0,493.0,739.0,276.0,549.0,248.0,593.0,543.0,423.0,718.0
ADCK4,78.0,539.0,735.0,745.0,48.0,829.0,248.0,799.0,603.0,667.0,734.0
BRSK2,614.0,77.0,446.0,764.0,231.0,200.0,471.0,844.0,584.0,777.0,585.0
MARK4,416.0,138.0,476.0,848.0,362.0,209.0,465.0,639.0,579.0,809.0,645.0
PRKCD,331.0,156.0,534.0,853.0,273.0,266.0,400.0,725.0,581.0,819.0,734.0
SPRK1,340.0,73.0,679.0,862.0,202.0,289.0,409.0,817.0,444.0,803.0,638.0
MAPK7,896.0,81.0,593.0,501.0,948.0,74.0,693.0,61.0,373.0,585.0,402.0
ATR,75.0,559.0,589.0,762.0,4.0,819.0,112.0,996.0,365.0,909.0,725.0
ALK4,53.0,536.0,646.0,762.0,383.0,732.0,206.0,642.0,661.0,588.0,901.0
ESR1,785.0,27.0,321.0,570.0,538.0,306.0,561.0,625.0,550.0,628.0,864.0
EGLN1,419.0,119.0,566.0,579.0,961.0,159.0,824.0,304.0,317.0,33.0,701.0
RNA helicase A,231.0,562.0,813.0,934.0,603.0,674.0,647.0,76.0,378.0,82.0,625.0
Induces reactive oxygen species,834.0,370.0,505.0,480.0,962.0,413.0,307.0,45.0,875.0,58.0,306.0
NAMPT,27.0,988.0,409.0,607.0,50.0,909.0,279.0,708.0,364.0,769.0,837.0
TRAIL receptor agonist,58.0,933.0,867.0,487.0,93.0,829.0,316.0,959.0,39.0,415.0,427.0
L3MBTL3,58.0,96.0,880.0,903.0,442.0,541.0,615.0,789.0,92.0,547.0,745.0
DOT1L,492.0,186.0,847.0,324.0,801.0,280.0,768.0,799.0,75.0,139.0,275.0
DNA alkylating agent,29.0,465.0,925.0,804.0,160.0,834.0,502.0,860.0,219.0,859.0,600.0
NAE,806.0,981.0,103.0,700.0,640.0,489.0,528.0,39.0,685.0,102.0,516.0
