,EGFR,Hypoxia,JAK.STAT,MAPK,NFkB,PI3K,TGFb,TNFa,Trail,VEGF,p53
ROCK,942.0,49.0,981.0,160.0,62.0,954.0,469.0,449.0,414.0,330.0,913.0
PYKFYVE,773.0,250.0,852.0,91.0,7.0,962.0,79.0,792.0,923.0,590.0,992.0
DDR1,460.0,292.0,428.0,872.0,78.0,635.0,482.0,908.0,124.0,841.0,974.0
RIPK1,6.0,195.0,448.0,989.0,992.0,837.0,770.0,85.0,121.0,838.0,22.0
CAMK2,47.0,283.0,295.0,859.0,62.0,824.0,682.0,971.0,527.0,842.0,996.0
LXR,714.0,498.0,567.0,493.0,8.0,775.0,541.0,949.0,512.0,199.0,636.0
FXR,517.0,500.0,618.0,583.0,16.0,864.0,496.0,959.0,478.0,413.0,761.0
SIRT1,574.0,468.0,769.0,564.0,223.0,794.0,783.0,711.0,168.0,294.0,353.0
AMPK agonist,52.0,792.0,106.0,893.0,970.0,320.0,535.0,747.0,164.0,421.0,115.0
TOP1,959.0,244.0,606.0,923.0,36.0,103.0,930.0,733.0,86.0,245.0,318.0
Antimetabolite,880.0,83.0,829.0,178.0,947.0,208.0,939.0,47.0,163.0,352.0,45.0
Retinoic acid,23.0,942.0,89.0,830.0,1000.0,343.0,520.0,6.0,47.0,994.0,273.0
HDAC inhibitor Class I,382.0,675.0,61.0,492.0,964.0,38.0,878.0,376.0,331.0,567.0,272.0
IIa,499.0,657.0,112.0,337.0,954.0,67.0,810.0,315.0,400.0,418.0,161.0
IIb,307.0,732.0,132.0,476.0,907.0,224.0,845.0,485.0,623.0,645.0,552.0
IV,452.0,639.0,32.0,357.0,844.0,39.0,919.0,527.0,496.0,481.0,163.0
MEK1,256.0,920.0,192.0,883.0,396.0,289.0,65.0,913.0,664.0,551.0,285.0
MEK2,369.0,855.0,222.0,878.0,173.0,206.0,61.0,958.0,729.0,380.0,246.0
PARP1,426.0,574.0,744.0,986.0,483.0,263.0,713.0,712.0,9.0,278.0,272.0
PARP2,432.0,678.0,784.0,981.0,757.0,355.0,616.0,532.0,13.0,336.0,192.0
TEC,399.0,782.0,587.0,982.0,1000.0,15.0,925.0,1.0,6.0,751.0,60.0
CRBN,152.0,935.0,282.0,543.0,1000.0,23.0,458.0,19.0,248.0,484.0,175.0
CHEK1,258.0,749.0,466.0,399.0,1000.0,73.0,287.0,15.0,265.0,483.0,102.0
CHEK2,727.0,222.0,604.0,103.0,998.0,24.0,838.0,3.0,405.0,703.0,115.0
NTRK1,662.0,742.0,811.0,282.0,1000.0,17.0,495.0,0.0,47.0,784.0,46.0
NTRK3,920.0,322.0,705.0,709.0,524.0,237.0,771.0,466.0,219.0,35.0,4.0
p38,36.0,751.0,111.0,711.0,995.0,618.0,459.0,303.0,237.0,832.0,377.0
TBK1,951.0,642.0,337.0,290.0,89.0,63.0,358.0,960.0,646.0,115.0,61.0
DNAPK,1.0,898.0,178.0,902.0,952.0,281.0,584.0,405.0,286.0,967.0,393.0
PIM1,726.0,401.0,388.0,100.0,240.0,650.0,684.0,766.0,404.0,648.0,575.0
JNK,126.0,741.0,369.0,852.0,1000.0,409.0,571.0,15.0,4.0,974.0,147.0
WEE1,89.0,956.0,336.0,869.0,849.0,654.0,68.0,661.0,394.0,267.0,484.0
MDM2,158.0,810.0,328.0,968.0,804.0,79.0,211.0,966.0,70.0,233.0,280.0
FGFR3,23.0,832.0,200.0,822.0,499.0,611.0,146.0,960.0,316.0,663.0,375.0
PI3K (Class 1),935.0,555.0,169.0,490.0,44.0,145.0,581.0,986.0,332.0,168.0,733.0
PPM1D,21.0,916.0,63.0,561.0,987.0,399.0,479.0,387.0,515.0,848.0,34.0
RAC1,541.0,955.0,971.0,767.0,993.0,178.0,343.0,7.0,95.0,217.0,26.0
RAC2,470.0,970.0,953.0,791.0,988.0,56.0,352.0,15.0,101.0,198.0,48.0
RAC3,300.0,974.0,904.0,757.0,999.0,126.0,403.0,4.0,193.0,363.0,48.0
S6K1,8.0,998.0,281.0,587.0,360.0,972.0,24.0,938.0,869.0,527.0,652.0
LOK,791.0,929.0,874.0,754.0,467.0,124.0,510.0,105.0,489.0,133.0,207.0
TRCB,648.0,906.0,889.0,820.0,634.0,131.0,498.0,82.0,591.0,98.0,267.0
ABL(T315I),775.0,805.0,826.0,802.0,513.0,119.0,698.0,187.0,504.0,88.0,151.0
ADCK4,960.0,802.0,974.0,318.0,294.0,75.0,79.0,448.0,645.0,89.0,800.0
BRSK2,829.0,383.0,638.0,885.0,619.0,4.0,851.0,453.0,25.0,547.0,409.0
MARK4,856.0,360.0,633.0,853.0,412.0,7.0,837.0,627.0,29.0,535.0,534.0
PRKCD,848.0,390.0,689.0,894.0,391.0,14.0,771.0,631.0,28.0,597.0,665.0
SPRK1,679.0,426.0,721.0,929.0,622.0,24.0,736.0,510.0,36.0,678.0,713.0
MAPK7,968.0,605.0,820.0,847.0,720.0,0.0,642.0,297.0,26.0,530.0,639.0
ATR,659.0,514.0,872.0,945.0,100.0,218.0,489.0,592.0,16.0,936.0,894.0
ALK4,990.0,77.0,935.0,541.0,53.0,410.0,828.0,528.0,19.0,500.0,402.0
ESR1,802.0,232.0,746.0,36.0,22.0,958.0,549.0,943.0,433.0,687.0,569.0
EGLN1,940.0,341.0,962.0,533.0,350.0,220.0,436.0,130.0,108.0,783.0,626.0
RNA helicase A,780.0,332.0,958.0,881.0,966.0,189.0,580.0,77.0,14.0,139.0,3.0
Induces reactive oxygen species,851.0,402.0,730.0,987.0,1.0,46.0,520.0,993.0,219.0,161.0,921.0
NAMPT,757.0,172.0,369.0,269.0,68.0,990.0,265.0,638.0,747.0,646.0,951.0
TRAIL receptor agonist,437.0,381.0,919.0,16.0,204.0,534.0,580.0,467.0,993.0,182.0,735.0
L3MBTL3,600.0,644.0,574.0,683.0,106.0,394.0,423.0,922.0,176.0,572.0,533.0
DOT1L,338.0,807.0,749.0,932.0,738.0,53.0,577.0,637.0,48.0,374.0,122.0
DNA alkylating agent,665.0,559.0,233.0,602.0,153.0,572.0,900.0,727.0,325.0,436.0,146.0
NAE,793.0,643.0,956.0,816.0,993.0,88.0,766.0,2.0,10.0,691.0,51.0
